level,state,region_name,region_code,region_level,anzsco_code,anzsco_title,date,vacancies
3,QLD,Queensland - Outback,315,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,5
2,QLD,Queensland - Outback,315,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,75
3,QLD,Queensland - Outback,315,SA4,41,Health and Welfare Support Workers,2026-07-01,20
3,QLD,Queensland - Outback,315,SA4,42,Carers and Aides,2026-07-01,36
3,QLD,Queensland - Outback,315,SA4,43,Hospitality Workers,2026-07-01,7
3,QLD,Queensland - Outback,315,SA4,44,Protective Service Workers,2026-07-01,6
3,QLD,Queensland - Outback,315,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,6
2,QLD,Queensland - Outback,315,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,100
3,QLD,Queensland - Outback,315,SA4,55,Numerical Clerks,2026-07-01,15
3,QLD,Queensland - Outback,315,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,2
3,QLD,Queensland - Outback,315,SA4,59,Other Clerical and Administrative Workers,2026-07-01,11
3,QLD,Queensland - Outback,315,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,9
3,QLD,Queensland - Outback,315,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,63
2,QLD,Queensland - Outback,315,SA4,6,SALES WORKERS,2026-07-01,45
3,QLD,Queensland - Outback,315,SA4,61,Sales Representatives and Agents,2026-07-01,7
3,QLD,Queensland - Outback,315,SA4,62,Sales Assistants and Salespersons,2026-07-01,33
3,QLD,Queensland - Outback,315,SA4,63,Sales Support Workers,2026-07-01,5
2,QLD,Queensland - Outback,315,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,71
3,QLD,Queensland - Outback,315,SA4,71,Machine and Stationary Plant Operators,2026-07-01,18
3,QLD,Queensland - Outback,315,SA4,72,Mobile Plant Operators,2026-07-01,16
3,QLD,Queensland - Outback,315,SA4,7A,Drivers and Storepersons,2026-07-01,36
2,QLD,Queensland - Outback,315,SA4,8,LABOURERS,2026-07-01,53
3,QLD,Queensland - Outback,315,SA4,81,Cleaners and Laundry Workers,2026-07-01,13
3,QLD,Queensland - Outback,315,SA4,82,Construction and Mining Labourers,2026-07-01,6
3,QLD,Queensland - Outback,315,SA4,83,Factory Process Workers,2026-07-01,2
3,QLD,Queensland - Outback,315,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,9
3,QLD,Queensland - Outback,315,SA4,85,Food Preparation Assistants,2026-07-01,3
3,QLD,Queensland - Outback,315,SA4,89,Other Labourers,2026-07-01,20
1,QLD,Sunshine Coast,316,SA4,0,Sunshine Coast TOTAL,2026-07-01,2945
2,QLD,Sunshine Coast,316,SA4,1,MANAGERS,2026-07-01,272
3,QLD,Sunshine Coast,316,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,8
3,QLD,Sunshine Coast,316,SA4,12,Farmers and Farm Managers,2026-07-01,1
3,QLD,Sunshine Coast,316,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,125
3,QLD,Sunshine Coast,316,SA4,1A,Corporate Managers,2026-07-01,67
3,QLD,Sunshine Coast,316,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,54
3,QLD,Sunshine Coast,316,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,17
2,QLD,Sunshine Coast,316,SA4,2,PROFESSIONALS,2026-07-01,674
3,QLD,Sunshine Coast,316,SA4,21,Arts and Media Professionals,2026-07-01,8
3,QLD,Sunshine Coast,316,SA4,24,Education Professionals,2026-07-01,44
3,QLD,Sunshine Coast,316,SA4,26,ICT Professionals,2026-07-01,14
3,QLD,Sunshine Coast,316,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,100
3,QLD,Sunshine Coast,316,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,81
3,QLD,Sunshine Coast,316,SA4,2B,Information Professionals,2026-07-01,10
3,QLD,Sunshine Coast,316,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,25
3,QLD,Sunshine Coast,316,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,23
3,QLD,Sunshine Coast,316,SA4,2E,Engineers,2026-07-01,38
3,QLD,Sunshine Coast,316,SA4,2F,Science Professionals and Veterinarians,2026-07-01,18
3,QLD,Sunshine Coast,316,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,126
3,QLD,Sunshine Coast,316,SA4,2H,Medical Practitioners and Nurses,2026-07-01,189
2,QLD,Sunshine Coast,316,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,465
3,QLD,Sunshine Coast,316,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,71
3,QLD,Sunshine Coast,316,SA4,32,Automotive and Engineering Trades,2026-07-01,91
3,QLD,Sunshine Coast,316,SA4,33,Construction Trades,2026-07-01,73
3,QLD,Sunshine Coast,316,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,48
3,QLD,Sunshine Coast,316,SA4,35,Food Trades,2026-07-01,111
3,QLD,Sunshine Coast,316,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,31
3,QLD,Sunshine Coast,316,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,26
3,QLD,Sunshine Coast,316,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,14
2,QLD,Sunshine Coast,316,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,375
3,QLD,Sunshine Coast,316,SA4,41,Health and Welfare Support Workers,2026-07-01,34
3,QLD,Sunshine Coast,316,SA4,42,Carers and Aides,2026-07-01,243
3,QLD,Sunshine Coast,316,SA4,43,Hospitality Workers,2026-07-01,56
3,QLD,Sunshine Coast,316,SA4,44,Protective Service Workers,2026-07-01,9
3,QLD,Sunshine Coast,316,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,34
2,QLD,Sunshine Coast,316,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,413
3,QLD,Sunshine Coast,316,SA4,55,Numerical Clerks,2026-07-01,69
3,QLD,Sunshine Coast,316,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,15
3,QLD,Sunshine Coast,316,SA4,59,Other Clerical and Administrative Workers,2026-07-01,67
3,QLD,Sunshine Coast,316,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,54
3,QLD,Sunshine Coast,316,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,208
2,QLD,Sunshine Coast,316,SA4,6,SALES WORKERS,2026-07-01,316
3,QLD,Sunshine Coast,316,SA4,61,Sales Representatives and Agents,2026-07-01,82
3,QLD,Sunshine Coast,316,SA4,62,Sales Assistants and Salespersons,2026-07-01,219
3,QLD,Sunshine Coast,316,SA4,63,Sales Support Workers,2026-07-01,15
2,QLD,Sunshine Coast,316,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,163
3,QLD,Sunshine Coast,316,SA4,71,Machine and Stationary Plant Operators,2026-07-01,31
3,QLD,Sunshine Coast,316,SA4,72,Mobile Plant Operators,2026-07-01,38
3,QLD,Sunshine Coast,316,SA4,7A,Drivers and Storepersons,2026-07-01,94
2,QLD,Sunshine Coast,316,SA4,8,LABOURERS,2026-07-01,266
3,QLD,Sunshine Coast,316,SA4,81,Cleaners and Laundry Workers,2026-07-01,66
3,QLD,Sunshine Coast,316,SA4,82,Construction and Mining Labourers,2026-07-01,33
3,QLD,Sunshine Coast,316,SA4,83,Factory Process Workers,2026-07-01,26
3,QLD,Sunshine Coast,316,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,12
3,QLD,Sunshine Coast,316,SA4,85,Food Preparation Assistants,2026-07-01,27
3,QLD,Sunshine Coast,316,SA4,89,Other Labourers,2026-07-01,102
1,QLD,Toowoomba,317,SA4,0,Toowoomba TOTAL,2026-07-01,1092
2,QLD,Toowoomba,317,SA4,1,MANAGERS,2026-07-01,102
3,QLD,Toowoomba,317,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,3
3,QLD,Toowoomba,317,SA4,12,Farmers and Farm Managers,2026-07-01,5
3,QLD,Toowoomba,317,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,33
3,QLD,Toowoomba,317,SA4,1A,Corporate Managers,2026-07-01,27
3,QLD,Toowoomba,317,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,21
3,QLD,Toowoomba,317,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,12
2,QLD,Toowoomba,317,SA4,2,PROFESSIONALS,2026-07-01,217
3,QLD,Toowoomba,317,SA4,21,Arts and Media Professionals,2026-07-01,4
3,QLD,Toowoomba,317,SA4,24,Education Professionals,2026-07-01,16
3,QLD,Toowoomba,317,SA4,26,ICT Professionals,2026-07-01,3
3,QLD,Toowoomba,317,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,33
3,QLD,Toowoomba,317,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,24
3,QLD,Toowoomba,317,SA4,2B,Information Professionals,2026-07-01,5
3,QLD,Toowoomba,317,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,3
3,QLD,Toowoomba,317,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,5
3,QLD,Toowoomba,317,SA4,2E,Engineers,2026-07-01,19
3,QLD,Toowoomba,317,SA4,2F,Science Professionals and Veterinarians,2026-07-01,5
3,QLD,Toowoomba,317,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,43
3,QLD,Toowoomba,317,SA4,2H,Medical Practitioners and Nurses,2026-07-01,57
2,QLD,Toowoomba,317,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,183
3,QLD,Toowoomba,317,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,25
3,QLD,Toowoomba,317,SA4,32,Automotive and Engineering Trades,2026-07-01,64
3,QLD,Toowoomba,317,SA4,33,Construction Trades,2026-07-01,22
3,QLD,Toowoomba,317,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,23
3,QLD,Toowoomba,317,SA4,35,Food Trades,2026-07-01,25
3,QLD,Toowoomba,317,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,10
3,QLD,Toowoomba,317,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,5
3,QLD,Toowoomba,317,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,10
2,QLD,Toowoomba,317,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,140
3,QLD,Toowoomba,317,SA4,41,Health and Welfare Support Workers,2026-07-01,21
3,QLD,Toowoomba,317,SA4,42,Carers and Aides,2026-07-01,88
3,QLD,Toowoomba,317,SA4,43,Hospitality Workers,2026-07-01,13
3,QLD,Toowoomba,317,SA4,44,Protective Service Workers,2026-07-01,4
3,QLD,Toowoomba,317,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,14
2,QLD,Toowoomba,317,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,148
3,QLD,Toowoomba,317,SA4,55,Numerical Clerks,2026-07-01,16
3,QLD,Toowoomba,317,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,4
3,QLD,Toowoomba,317,SA4,59,Other Clerical and Administrative Workers,2026-07-01,31
3,QLD,Toowoomba,317,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,15
3,QLD,Toowoomba,317,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,81
2,QLD,Toowoomba,317,SA4,6,SALES WORKERS,2026-07-01,89
3,QLD,Toowoomba,317,SA4,61,Sales Representatives and Agents,2026-07-01,16
3,QLD,Toowoomba,317,SA4,62,Sales Assistants and Salespersons,2026-07-01,69
3,QLD,Toowoomba,317,SA4,63,Sales Support Workers,2026-07-01,4
2,QLD,Toowoomba,317,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,117
3,QLD,Toowoomba,317,SA4,71,Machine and Stationary Plant Operators,2026-07-01,25
3,QLD,Toowoomba,317,SA4,72,Mobile Plant Operators,2026-07-01,36
3,QLD,Toowoomba,317,SA4,7A,Drivers and Storepersons,2026-07-01,56
2,QLD,Toowoomba,317,SA4,8,LABOURERS,2026-07-01,96
3,QLD,Toowoomba,317,SA4,81,Cleaners and Laundry Workers,2026-07-01,17
3,QLD,Toowoomba,317,SA4,82,Construction and Mining Labourers,2026-07-01,10
3,QLD,Toowoomba,317,SA4,83,Factory Process Workers,2026-07-01,9
3,QLD,Toowoomba,317,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,9
3,QLD,Toowoomba,317,SA4,85,Food Preparation Assistants,2026-07-01,3
3,QLD,Toowoomba,317,SA4,89,Other Labourers,2026-07-01,49
1,QLD,Townsville,318,SA4,0,Townsville TOTAL,2026-07-01,2181
2,QLD,Townsville,318,SA4,1,MANAGERS,2026-07-01,209
3,QLD,Townsville,318,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,6
3,QLD,Townsville,318,SA4,12,Farmers and Farm Managers,2026-07-01,1
3,QLD,Townsville,318,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,79
3,QLD,Townsville,318,SA4,1A,Corporate Managers,2026-07-01,56
3,QLD,Townsville,318,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,54
3,QLD,Townsville,318,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,13
2,QLD,Townsville,318,SA4,2,PROFESSIONALS,2026-07-01,477
3,QLD,Townsville,318,SA4,21,Arts and Media Professionals,2026-07-01,7
3,QLD,Townsville,318,SA4,24,Education Professionals,2026-07-01,61
3,QLD,Townsville,318,SA4,26,ICT Professionals,2026-07-01,7
3,QLD,Townsville,318,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,87
3,QLD,Townsville,318,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,50
3,QLD,Townsville,318,SA4,2B,Information Professionals,2026-07-01,12
3,QLD,Townsville,318,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,9
3,QLD,Townsville,318,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,12
3,QLD,Townsville,318,SA4,2E,Engineers,2026-07-01,44
3,QLD,Townsville,318,SA4,2F,Science Professionals and Veterinarians,2026-07-01,13
3,QLD,Townsville,318,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,72
3,QLD,Townsville,318,SA4,2H,Medical Practitioners and Nurses,2026-07-01,102
2,QLD,Townsville,318,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,382
3,QLD,Townsville,318,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,58
3,QLD,Townsville,318,SA4,32,Automotive and Engineering Trades,2026-07-01,131
3,QLD,Townsville,318,SA4,33,Construction Trades,2026-07-01,54
3,QLD,Townsville,318,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,47
3,QLD,Townsville,318,SA4,35,Food Trades,2026-07-01,50
3,QLD,Townsville,318,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,15
3,QLD,Townsville,318,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,16
3,QLD,Townsville,318,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,11
2,QLD,Townsville,318,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,239
3,QLD,Townsville,318,SA4,41,Health and Welfare Support Workers,2026-07-01,36
3,QLD,Townsville,318,SA4,42,Carers and Aides,2026-07-01,149
3,QLD,Townsville,318,SA4,43,Hospitality Workers,2026-07-01,25
3,QLD,Townsville,318,SA4,44,Protective Service Workers,2026-07-01,11
3,QLD,Townsville,318,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,19
2,QLD,Townsville,318,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,250
3,QLD,Townsville,318,SA4,55,Numerical Clerks,2026-07-01,29
3,QLD,Townsville,318,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,10
3,QLD,Townsville,318,SA4,59,Other Clerical and Administrative Workers,2026-07-01,39
3,QLD,Townsville,318,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,31
3,QLD,Townsville,318,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,141
2,QLD,Townsville,318,SA4,6,SALES WORKERS,2026-07-01,174
3,QLD,Townsville,318,SA4,61,Sales Representatives and Agents,2026-07-01,36
3,QLD,Townsville,318,SA4,62,Sales Assistants and Salespersons,2026-07-01,125
3,QLD,Townsville,318,SA4,63,Sales Support Workers,2026-07-01,13
2,QLD,Townsville,318,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,250
3,QLD,Townsville,318,SA4,71,Machine and Stationary Plant Operators,2026-07-01,62
3,QLD,Townsville,318,SA4,72,Mobile Plant Operators,2026-07-01,62
3,QLD,Townsville,318,SA4,7A,Drivers and Storepersons,2026-07-01,126
2,QLD,Townsville,318,SA4,8,LABOURERS,2026-07-01,201
3,QLD,Townsville,318,SA4,81,Cleaners and Laundry Workers,2026-07-01,42
3,QLD,Townsville,318,SA4,82,Construction and Mining Labourers,2026-07-01,33
3,QLD,Townsville,318,SA4,83,Factory Process Workers,2026-07-01,16
3,QLD,Townsville,318,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,9
3,QLD,Townsville,318,SA4,85,Food Preparation Assistants,2026-07-01,10
3,QLD,Townsville,318,SA4,89,Other Labourers,2026-07-01,92
1,QLD,Wide Bay,319,SA4,0,Wide Bay TOTAL,2026-07-01,1719
2,QLD,Wide Bay,319,SA4,1,MANAGERS,2026-07-01,128
3,QLD,Wide Bay,319,SA4,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,3
3,QLD,Wide Bay,319,SA4,12,Farmers and Farm Managers,2026-07-01,4
3,QLD,Wide Bay,319,SA4,14,"Hospitality, Retail and Service Managers",2026-07-01,47
3,QLD,Wide Bay,319,SA4,1A,Corporate Managers,2026-07-01,24
3,QLD,Wide Bay,319,SA4,1B,"Construction, Production and Distribution Managers",2026-07-01,37
3,QLD,Wide Bay,319,SA4,1C,"Health, Education, ICT and Other Managers",2026-07-01,14
2,QLD,Wide Bay,319,SA4,2,PROFESSIONALS,2026-07-01,474
3,QLD,Wide Bay,319,SA4,21,Arts and Media Professionals,2026-07-01,3
3,QLD,Wide Bay,319,SA4,24,Education Professionals,2026-07-01,27
3,QLD,Wide Bay,319,SA4,26,ICT Professionals,2026-07-01,8
3,QLD,Wide Bay,319,SA4,27,"Legal, Social and Welfare Professionals",2026-07-01,91
3,QLD,Wide Bay,319,SA4,2A,"Business, Finance and Human Resource Professionals",2026-07-01,38
3,QLD,Wide Bay,319,SA4,2B,Information Professionals,2026-07-01,5
3,QLD,Wide Bay,319,SA4,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,6
3,QLD,Wide Bay,319,SA4,2D,"Transport and Design Professionals, and Architects",2026-07-01,9
3,QLD,Wide Bay,319,SA4,2E,Engineers,2026-07-01,21
3,QLD,Wide Bay,319,SA4,2F,Science Professionals and Veterinarians,2026-07-01,10
3,QLD,Wide Bay,319,SA4,2G,Health Diagnostic and Therapy Professionals,2026-07-01,85
3,QLD,Wide Bay,319,SA4,2H,Medical Practitioners and Nurses,2026-07-01,172
2,QLD,Wide Bay,319,SA4,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,234
3,QLD,Wide Bay,319,SA4,31,"Engineering, ICT and Science Technicians",2026-07-01,32
3,QLD,Wide Bay,319,SA4,32,Automotive and Engineering Trades,2026-07-01,71
3,QLD,Wide Bay,319,SA4,33,Construction Trades,2026-07-01,40
3,QLD,Wide Bay,319,SA4,34,Electrotechnology and Telecommunications Trades,2026-07-01,29
3,QLD,Wide Bay,319,SA4,35,Food Trades,2026-07-01,33
3,QLD,Wide Bay,319,SA4,36,Skilled Animal and Horticultural Workers,2026-07-01,13
3,QLD,Wide Bay,319,SA4,3A,"Hairdressers, Printing, Clothing and Wood Trades",2026-07-01,8
3,QLD,Wide Bay,319,SA4,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,7
2,QLD,Wide Bay,319,SA4,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,260
3,QLD,Wide Bay,319,SA4,41,Health and Welfare Support Workers,2026-07-01,48
3,QLD,Wide Bay,319,SA4,42,Carers and Aides,2026-07-01,173
3,QLD,Wide Bay,319,SA4,43,Hospitality Workers,2026-07-01,17
3,QLD,Wide Bay,319,SA4,44,Protective Service Workers,2026-07-01,5
3,QLD,Wide Bay,319,SA4,45,"Sports, Travel and Personal Service Workers",2026-07-01,17
2,QLD,Wide Bay,319,SA4,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,202
3,QLD,Wide Bay,319,SA4,55,Numerical Clerks,2026-07-01,21
3,QLD,Wide Bay,319,SA4,56,"Clerical and Office Support Workers, Couriers",2026-07-01,11
3,QLD,Wide Bay,319,SA4,59,Other Clerical and Administrative Workers,2026-07-01,33
3,QLD,Wide Bay,319,SA4,5A,"Office Managers, Administrators and Secretaries",2026-07-01,19
3,QLD,Wide Bay,319,SA4,5B,"General-Inquiry Clerks, Call Centre, Receptionists",2026-07-01,118
2,QLD,Wide Bay,319,SA4,6,SALES WORKERS,2026-07-01,140
3,QLD,Wide Bay,319,SA4,61,Sales Representatives and Agents,2026-07-01,31
3,QLD,Wide Bay,319,SA4,62,Sales Assistants and Salespersons,2026-07-01,102
3,QLD,Wide Bay,319,SA4,63,Sales Support Workers,2026-07-01,7
2,QLD,Wide Bay,319,SA4,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,131
3,QLD,Wide Bay,319,SA4,71,Machine and Stationary Plant Operators,2026-07-01,24
3,QLD,Wide Bay,319,SA4,72,Mobile Plant Operators,2026-07-01,34
3,QLD,Wide Bay,319,SA4,7A,Drivers and Storepersons,2026-07-01,73
2,QLD,Wide Bay,319,SA4,8,LABOURERS,2026-07-01,151
3,QLD,Wide Bay,319,SA4,81,Cleaners and Laundry Workers,2026-07-01,27
3,QLD,Wide Bay,319,SA4,82,Construction and Mining Labourers,2026-07-01,15
3,QLD,Wide Bay,319,SA4,83,Factory Process Workers,2026-07-01,12
3,QLD,Wide Bay,319,SA4,84,"Farm, Forestry and Garden Workers",2026-07-01,24
3,QLD,Wide Bay,319,SA4,85,Food Preparation Assistants,2026-07-01,14
3,QLD,Wide Bay,319,SA4,89,Other Labourers,2026-07-01,59
1,SA,Greater Adelaide,4GADE,GCCSA,0,Greater Adelaide TOTAL,2026-07-01,11914
2,SA,Greater Adelaide,4GADE,GCCSA,1,MANAGERS,2026-07-01,1425
3,SA,Greater Adelaide,4GADE,GCCSA,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,65
3,SA,Greater Adelaide,4GADE,GCCSA,12,Farmers and Farm Managers,2026-07-01,9
3,SA,Greater Adelaide,4GADE,GCCSA,14,"Hospitality, Retail and Service Managers",2026-07-01,416
3,SA,Greater Adelaide,4GADE,GCCSA,1A,Corporate Managers,2026-07-01,428
3,SA,Greater Adelaide,4GADE,GCCSA,1B,"Construction, Production and Distribution Managers",2026-07-01,373
3,SA,Greater Adelaide,4GADE,GCCSA,1C,"Health, Education, ICT and Other Managers",2026-07-01,135
2,SA,Greater Adelaide,4GADE,GCCSA,2,PROFESSIONALS,2026-07-01,3157
3,SA,Greater Adelaide,4GADE,GCCSA,21,Arts and Media Professionals,2026-07-01,71
3,SA,Greater Adelaide,4GADE,GCCSA,24,Education Professionals,2026-07-01,85
3,SA,Greater Adelaide,4GADE,GCCSA,26,ICT Professionals,2026-07-01,334
3,SA,Greater Adelaide,4GADE,GCCSA,27,"Legal, Social and Welfare Professionals",2026-07-01,393
3,SA,Greater Adelaide,4GADE,GCCSA,2A,"Business, Finance and Human Resource Professionals",2026-07-01,430
3,SA,Greater Adelaide,4GADE,GCCSA,2B,Information Professionals,2026-07-01,106
3,SA,Greater Adelaide,4GADE,GCCSA,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,121
