level,anzsco_code,title,state,date,vacancies
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-03-01,1824.445
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-04-01,1833.83
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-05-01,1844.904
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-06-01,1860.381
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-07-01,1878.11
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-08-01,1891.746
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-09-01,1895.421
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-10-01,1890.225
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-11-01,1877.318
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2014-12-01,1857.562
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-01-01,1833.949
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-02-01,1814.522
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-03-01,1807.727
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-04-01,1815.424
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-05-01,1835.762
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-06-01,1861.312
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-07-01,1883.881
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-08-01,1895.121
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-09-01,1889.472
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-10-01,1868.968
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-11-01,1841.398
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2015-12-01,1816.23
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-01-01,1798.061
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-02-01,1788.893
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-03-01,1787.179
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-04-01,1788.266
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-05-01,1787.316
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-06-01,1780.653
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-07-01,1771.817
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-08-01,1765.801
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-09-01,1770.253
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-10-01,1790.488
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-11-01,1829.427
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2016-12-01,1887.384
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-01-01,1961.684
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-02-01,2045.207
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-03-01,2127.491
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-04-01,2199.675
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-05-01,2258.971
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-06-01,2306.869
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-07-01,2348.346
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-08-01,2388.689
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-09-01,2425.369
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-10-01,2456.33
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-11-01,2482.645
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2017-12-01,2505.76
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-01-01,2534.05
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-02-01,2573.897
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-03-01,2633.044
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-04-01,2710.546
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-05-01,2786.987
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-06-01,2843.186
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-07-01,2866.075
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-08-01,2853.791
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-09-01,2819.663
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-10-01,2780.417
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-11-01,2749.363
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2018-12-01,2736.505
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-01-01,2737.015
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-02-01,2738.679
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-03-01,2728
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-04-01,2699.744
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-05-01,2663.412
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-06-01,2626.809
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-07-01,2593.451
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-08-01,2565.532
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-09-01,2535.362
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-10-01,2487.286
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-11-01,2406.604
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2019-12-01,2285.973
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-01-01,2132.607
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-02-01,1966.193
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-03-01,1811.338
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-04-01,1697.812
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-05-01,1651.063
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-06-01,1685.021
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-07-01,1797.304
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-08-01,1968.764
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-09-01,2167.394
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-10-01,2369.883
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-11-01,2559.995
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2020-12-01,2729.685
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-01-01,2878.938
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-02-01,3012.411
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-03-01,3129
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-04-01,3218.629
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-05-01,3280.573
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-06-01,3324.739
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-07-01,3364.662
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-08-01,3415.889
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-09-01,3492.329
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-10-01,3599.265
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-11-01,3726.818
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2021-12-01,3861.065
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-01-01,3993.28
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-02-01,4118.866
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-03-01,4234.791
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-04-01,4334.482
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-05-01,4396.108
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-06-01,4398.973
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-07-01,4345.033
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-08-01,4248.715
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-09-01,4141.567
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-10-01,4056.617
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-11-01,4021.649
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2022-12-01,4051.898
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-01-01,4128.659
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-02-01,4220.698
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-03-01,4309.083
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-04-01,4378.392
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-05-01,4423.677
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-06-01,4447.072
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-07-01,4447.231
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-08-01,4420.24
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-09-01,4367.994
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-10-01,4296.802
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-11-01,4217.452
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2023-12-01,4137.794
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-01-01,4070.392
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-02-01,4017.151
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-03-01,3970.157
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-04-01,3929.994
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-05-01,3895.987
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-06-01,3864.98
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-07-01,3832.356
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-08-01,3803.136
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-09-01,3777.222
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-10-01,3752.77
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-11-01,3736.053
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2024-12-01,3728.808
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-01-01,3729.14
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-02-01,3734.478
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-03-01,3741.076
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-04-01,3738.64
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-05-01,3732.235
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-06-01,3726.357
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-07-01,3724.789
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-08-01,3737.317
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-09-01,3765.434
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-10-01,3808.648
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-11-01,3860.426
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2025-12-01,3913.309
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-01-01,3960.061
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-02-01,3999.57
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-03-01,4034.342
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-04-01,4072.937
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-05-01,4122.32
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-06-01,4187.7
3,34,Electrotechnology and Telecommunications Trades Workers,AUST,2026-07-01,4271.901
3,35,Food Trades Workers,AUST,2006-01-01,4280.47
3,35,Food Trades Workers,AUST,2006-02-01,4260.486
3,35,Food Trades Workers,AUST,2006-03-01,4241.669
3,35,Food Trades Workers,AUST,2006-04-01,4216.575
3,35,Food Trades Workers,AUST,2006-05-01,4193.132
3,35,Food Trades Workers,AUST,2006-06-01,4187.833
3,35,Food Trades Workers,AUST,2006-07-01,4214.919
3,35,Food Trades Workers,AUST,2006-08-01,4272.111
3,35,Food Trades Workers,AUST,2006-09-01,4346.774
3,35,Food Trades Workers,AUST,2006-10-01,4420.161
3,35,Food Trades Workers,AUST,2006-11-01,4484.47
3,35,Food Trades Workers,AUST,2006-12-01,4546.606
3,35,Food Trades Workers,AUST,2007-01-01,4606.279
3,35,Food Trades Workers,AUST,2007-02-01,4659.187
3,35,Food Trades Workers,AUST,2007-03-01,4705.601
3,35,Food Trades Workers,AUST,2007-04-01,4748.106
3,35,Food Trades Workers,AUST,2007-05-01,4789.785
3,35,Food Trades Workers,AUST,2007-06-01,4824.086
3,35,Food Trades Workers,AUST,2007-07-01,4852.225
3,35,Food Trades Workers,AUST,2007-08-01,4879.38
3,35,Food Trades Workers,AUST,2007-09-01,4901.95
3,35,Food Trades Workers,AUST,2007-10-01,4912.283
3,35,Food Trades Workers,AUST,2007-11-01,4904.048
3,35,Food Trades Workers,AUST,2007-12-01,4881.657
3,35,Food Trades Workers,AUST,2008-01-01,4862.869
3,35,Food Trades Workers,AUST,2008-02-01,4859.659
3,35,Food Trades Workers,AUST,2008-03-01,4861.768
3,35,Food Trades Workers,AUST,2008-04-01,4853.184
3,35,Food Trades Workers,AUST,2008-05-01,4817.034
3,35,Food Trades Workers,AUST,2008-06-01,4745.164
3,35,Food Trades Workers,AUST,2008-07-01,4630.721
3,35,Food Trades Workers,AUST,2008-08-01,4481.679
3,35,Food Trades Workers,AUST,2008-09-01,4315.782
3,35,Food Trades Workers,AUST,2008-10-01,4148.636
3,35,Food Trades Workers,AUST,2008-11-01,3996.967
3,35,Food Trades Workers,AUST,2008-12-01,3861.308
3,35,Food Trades Workers,AUST,2009-01-01,3739.396
3,35,Food Trades Workers,AUST,2009-02-01,3635.601
3,35,Food Trades Workers,AUST,2009-03-01,3557.661
3,35,Food Trades Workers,AUST,2009-04-01,3501.083
3,35,Food Trades Workers,AUST,2009-05-01,3460.779
3,35,Food Trades Workers,AUST,2009-06-01,3430.171
3,35,Food Trades Workers,AUST,2009-07-01,3412.904
3,35,Food Trades Workers,AUST,2009-08-01,3417.574
3,35,Food Trades Workers,AUST,2009-09-01,3448.149
3,35,Food Trades Workers,AUST,2009-10-01,3502.502
3,35,Food Trades Workers,AUST,2009-11-01,3564.647
3,35,Food Trades Workers,AUST,2009-12-01,3613.808
3,35,Food Trades Workers,AUST,2010-01-01,3634.844
3,35,Food Trades Workers,AUST,2010-02-01,3628.419
3,35,Food Trades Workers,AUST,2010-03-01,3611.154
3,35,Food Trades Workers,AUST,2010-04-01,3606.997
3,35,Food Trades Workers,AUST,2010-05-01,3630.801
3,35,Food Trades Workers,AUST,2010-06-01,3690.665
3,35,Food Trades Workers,AUST,2010-07-01,3779.664
3,35,Food Trades Workers,AUST,2010-08-01,3875.885
3,35,Food Trades Workers,AUST,2010-09-01,3966.498
3,35,Food Trades Workers,AUST,2010-10-01,4045.682
3,35,Food Trades Workers,AUST,2010-11-01,4104.823
3,35,Food Trades Workers,AUST,2010-12-01,4149.782
3,35,Food Trades Workers,AUST,2011-01-01,4183.235
3,35,Food Trades Workers,AUST,2011-02-01,4200.399
3,35,Food Trades Workers,AUST,2011-03-01,4202.689
3,35,Food Trades Workers,AUST,2011-04-01,4196.397
3,35,Food Trades Workers,AUST,2011-05-01,4182.355
3,35,Food Trades Workers,AUST,2011-06-01,4163.38
3,35,Food Trades Workers,AUST,2011-07-01,4135.915
3,35,Food Trades Workers,AUST,2011-08-01,4098.998
3,35,Food Trades Workers,AUST,2011-09-01,4049.482
3,35,Food Trades Workers,AUST,2011-10-01,3989.686
3,35,Food Trades Workers,AUST,2011-11-01,3934.365
3,35,Food Trades Workers,AUST,2011-12-01,3898.62
3,35,Food Trades Workers,AUST,2012-01-01,3880.062
3,35,Food Trades Workers,AUST,2012-02-01,3873.047
3,35,Food Trades Workers,AUST,2012-03-01,3856.603
3,35,Food Trades Workers,AUST,2012-04-01,3823.844
3,35,Food Trades Workers,AUST,2012-05-01,3779.215
3,35,Food Trades Workers,AUST,2012-06-01,3730.259
3,35,Food Trades Workers,AUST,2012-07-01,3689.894
3,35,Food Trades Workers,AUST,2012-08-01,3662.781
3,35,Food Trades Workers,AUST,2012-09-01,3639.07
3,35,Food Trades Workers,AUST,2012-10-01,3606.836
3,35,Food Trades Workers,AUST,2012-11-01,3555.703
3,35,Food Trades Workers,AUST,2012-12-01,3480.185
3,35,Food Trades Workers,AUST,2013-01-01,3398.736
3,35,Food Trades Workers,AUST,2013-02-01,3338.086
3,35,Food Trades Workers,AUST,2013-03-01,3317.39
3,35,Food Trades Workers,AUST,2013-04-01,3336.073
3,35,Food Trades Workers,AUST,2013-05-01,3380.268
