anzsco_code,occupation,state,share_pct
821914,Mining Support Workers,WA,34.3
821914,Mining Support Workers,TAS,1.5
821914,Mining Support Workers,NT,1.1
821914,Mining Support Workers,ACT,0
821915,Surveyor's Assistants,NSW,28.3
821915,Surveyor's Assistants,VIC,16.6
821915,Surveyor's Assistants,QLD,17.6
821915,Surveyor's Assistants,SA,4.5
821915,Surveyor's Assistants,WA,29.9
821915,Surveyor's Assistants,TAS,2.2
821915,Surveyor's Assistants,NT,0.4
821915,Surveyor's Assistants,ACT,1
831111,Baking Factory Workers,NSW,30.2
831111,Baking Factory Workers,VIC,29.2
831111,Baking Factory Workers,QLD,26.1
831111,Baking Factory Workers,SA,9.8
831111,Baking Factory Workers,WA,3.2
831111,Baking Factory Workers,TAS,0.9
831111,Baking Factory Workers,NT,0.2
831111,Baking Factory Workers,ACT,0.6
831112,Brewery Workers,NSW,24.5
831112,Brewery Workers,VIC,26.3
831112,Brewery Workers,QLD,25
831112,Brewery Workers,SA,7.4
831112,Brewery Workers,WA,10.6
831112,Brewery Workers,TAS,5
831112,Brewery Workers,NT,0.2
831112,Brewery Workers,ACT,0.7
831113,Confectionery Makers,NSW,15.3
831113,Confectionery Makers,VIC,52.8
831113,Confectionery Makers,QLD,4.3
831113,Confectionery Makers,SA,9.9
831113,Confectionery Makers,WA,2.8
831113,Confectionery Makers,TAS,14.3
831113,Confectionery Makers,NT,0.2
831113,Confectionery Makers,ACT,0.4
831114,Dairy Products Makers,NSW,20.3
831114,Dairy Products Makers,VIC,53.3
831114,Dairy Products Makers,QLD,7.2
831114,Dairy Products Makers,SA,6.5
831114,Dairy Products Makers,WA,4.3
831114,Dairy Products Makers,TAS,8
831114,Dairy Products Makers,NT,0.3
831114,Dairy Products Makers,ACT,0.2
831115,Fruit and Vegetable Factory Workers,NSW,23.1
831115,Fruit and Vegetable Factory Workers,VIC,26.7
831115,Fruit and Vegetable Factory Workers,QLD,21.1
831115,Fruit and Vegetable Factory Workers,SA,11.4
831115,Fruit and Vegetable Factory Workers,WA,7.9
831115,Fruit and Vegetable Factory Workers,TAS,9.3
831115,Fruit and Vegetable Factory Workers,NT,0.1
831115,Fruit and Vegetable Factory Workers,ACT,0.2
831116,Grain Mill Workers,NSW,32.5
831116,Grain Mill Workers,VIC,21.7
831116,Grain Mill Workers,QLD,23.6
831116,Grain Mill Workers,SA,11
831116,Grain Mill Workers,WA,8.2
831116,Grain Mill Workers,TAS,2.5
831116,Grain Mill Workers,NT,0
831116,Grain Mill Workers,ACT,0
831117,Sugar Mill Workers,NSW,11.7
831117,Sugar Mill Workers,VIC,3.1
831117,Sugar Mill Workers,QLD,85.5
831117,Sugar Mill Workers,SA,0
831117,Sugar Mill Workers,WA,0
831117,Sugar Mill Workers,TAS,0
831117,Sugar Mill Workers,NT,0
831117,Sugar Mill Workers,ACT,0
831118,Winery Cellar Hands,NSW,15.9
831118,Winery Cellar Hands,VIC,19.6
831118,Winery Cellar Hands,QLD,0.9
831118,Winery Cellar Hands,SA,56.6
831118,Winery Cellar Hands,WA,5.4
831118,Winery Cellar Hands,TAS,1.5
831118,Winery Cellar Hands,NT,0
831118,Winery Cellar Hands,ACT,0.4
831199,Other Food and Drink Factory Workers,NSW,31.9
831199,Other Food and Drink Factory Workers,VIC,36.5
831199,Other Food and Drink Factory Workers,QLD,17.5
831199,Other Food and Drink Factory Workers,SA,6.7
831199,Other Food and Drink Factory Workers,WA,5.1
831199,Other Food and Drink Factory Workers,TAS,2
831199,Other Food and Drink Factory Workers,NT,0.1
831199,Other Food and Drink Factory Workers,ACT,0.2
831211,Meat Boners and Slicers,NSW,23.8
831211,Meat Boners and Slicers,VIC,21
831211,Meat Boners and Slicers,QLD,36.8
831211,Meat Boners and Slicers,SA,7.8
831211,Meat Boners and Slicers,WA,8.8
831211,Meat Boners and Slicers,TAS,1.7
831211,Meat Boners and Slicers,NT,0.1
831211,Meat Boners and Slicers,ACT,0
831212,Slaughterers,NSW,26.1
831212,Slaughterers,VIC,25.5
831212,Slaughterers,QLD,26.1
831212,Slaughterers,SA,7.5
831212,Slaughterers,WA,11.4
831212,Slaughterers,TAS,3.6
831212,Slaughterers,NT,0
831212,Slaughterers,ACT,0
831311,Meat Process Workers,NSW,24.4
831311,Meat Process Workers,VIC,29.7
831311,Meat Process Workers,QLD,29.6
831311,Meat Process Workers,SA,6.7
831311,Meat Process Workers,WA,7.2
831311,Meat Process Workers,TAS,2
831311,Meat Process Workers,NT,0.2
831311,Meat Process Workers,ACT,0.1
831312,Poultry Process Workers,NSW,31.4
831312,Poultry Process Workers,VIC,23.3
831312,Poultry Process Workers,QLD,19.2
831312,Poultry Process Workers,SA,17.6
831312,Poultry Process Workers,WA,6.2
831312,Poultry Process Workers,TAS,2.1
831312,Poultry Process Workers,NT,0
831312,Poultry Process Workers,ACT,0.2
831313,Seafood Process Workers,NSW,19.3
831313,Seafood Process Workers,VIC,13.4
831313,Seafood Process Workers,QLD,18
831313,Seafood Process Workers,SA,10.1
831313,Seafood Process Workers,WA,11.3
831313,Seafood Process Workers,TAS,27.6
831313,Seafood Process Workers,NT,0.4
831313,Seafood Process Workers,ACT,0
832111,Chocolate Packers,NSW,23
832111,Chocolate Packers,VIC,54.2
832111,Chocolate Packers,QLD,3.7
832111,Chocolate Packers,SA,11.2
832111,Chocolate Packers,WA,4.9
832111,Chocolate Packers,TAS,1.6
832111,Chocolate Packers,NT,0
832111,Chocolate Packers,ACT,0.9
832112,Container Fillers,NSW,22.9
832112,Container Fillers,VIC,29.3
832112,Container Fillers,QLD,11.2
832112,Container Fillers,SA,26.4
832112,Container Fillers,WA,6.8
832112,Container Fillers,TAS,2.9
832112,Container Fillers,NT,0.1
832112,Container Fillers,ACT,0
832113,Fruit and Vegetable Packers,NSW,16.7
832113,Fruit and Vegetable Packers,VIC,24
832113,Fruit and Vegetable Packers,QLD,32.7
832113,Fruit and Vegetable Packers,SA,11.7
832113,Fruit and Vegetable Packers,WA,11.3
832113,Fruit and Vegetable Packers,TAS,2.8
832113,Fruit and Vegetable Packers,NT,0.6
832113,Fruit and Vegetable Packers,ACT,0.1
832114,Meat Packers,NSW,26.7
832114,Meat Packers,VIC,25.5
832114,Meat Packers,QLD,25
832114,Meat Packers,SA,9.5
832114,Meat Packers,WA,11.7
832114,Meat Packers,TAS,1.3
832114,Meat Packers,NT,0.2
832114,Meat Packers,ACT,0.2
832115,Seafood Packers,NSW,28.2
832115,Seafood Packers,VIC,16.1
832115,Seafood Packers,QLD,15.8
832115,Seafood Packers,SA,7.7
832115,Seafood Packers,WA,15.1
832115,Seafood Packers,TAS,17
832115,Seafood Packers,NT,1.4
832115,Seafood Packers,ACT,0
832199,Other Packers,NSW,32.3
832199,Other Packers,VIC,34.1
832199,Other Packers,QLD,15.5
832199,Other Packers,SA,8.2
832199,Other Packers,WA,7.3
832199,Other Packers,TAS,1.6
832199,Other Packers,NT,0.2
832199,Other Packers,ACT,0.7
839211,Plastics Factory Workers,NSW,22.3
839211,Plastics Factory Workers,VIC,39
839211,Plastics Factory Workers,QLD,21.4
839211,Plastics Factory Workers,SA,8.5
839211,Plastics Factory Workers,WA,7.1
839211,Plastics Factory Workers,TAS,1
839211,Plastics Factory Workers,NT,0
839211,Plastics Factory Workers,ACT,0
839212,Rubber Factory Workers,NSW,26.1
839212,Rubber Factory Workers,VIC,41
839212,Rubber Factory Workers,QLD,23
839212,Rubber Factory Workers,SA,3.1
839212,Rubber Factory Workers,WA,7.7
839212,Rubber Factory Workers,TAS,0
839212,Rubber Factory Workers,NT,0
839212,Rubber Factory Workers,ACT,0
839311,Product Examiners,NSW,27.9
839311,Product Examiners,VIC,34.1
839311,Product Examiners,QLD,17.2
839311,Product Examiners,SA,8.2
839311,Product Examiners,WA,10
839311,Product Examiners,TAS,1.6
839311,Product Examiners,NT,0.4
839311,Product Examiners,ACT,0.7
839312,Product Graders,NSW,18.8
839312,Product Graders,VIC,19.7
839312,Product Graders,QLD,23.4
839312,Product Graders,SA,21.5
839312,Product Graders,WA,9.4
839312,Product Graders,TAS,6.7
839312,Product Graders,NT,0
839312,Product Graders,ACT,0.2
839313,Product Testers,NSW,30.2
839313,Product Testers,VIC,28.8
839313,Product Testers,QLD,25.7
839313,Product Testers,SA,4.8
839313,Product Testers,WA,7.5
839313,Product Testers,TAS,1.7
839313,Product Testers,NT,0.2
839313,Product Testers,ACT,1.3
839411,Paper and Pulp Mill Workers,NSW,19.8
839411,Paper and Pulp Mill Workers,VIC,49.3
839411,Paper and Pulp Mill Workers,QLD,11.1
839411,Paper and Pulp Mill Workers,SA,13.8
839411,Paper and Pulp Mill Workers,WA,1.6
839411,Paper and Pulp Mill Workers,TAS,3.5
839411,Paper and Pulp Mill Workers,NT,0
839411,Paper and Pulp Mill Workers,ACT,0
839412,Sawmill and Timber Yard Workers,NSW,27.7
839412,Sawmill and Timber Yard Workers,VIC,23.9
839412,Sawmill and Timber Yard Workers,QLD,22.1
839412,Sawmill and Timber Yard Workers,SA,11
839412,Sawmill and Timber Yard Workers,WA,6.8
839412,Sawmill and Timber Yard Workers,TAS,8
839412,Sawmill and Timber Yard Workers,NT,0.2
839412,Sawmill and Timber Yard Workers,ACT,0.3
839413,Wood and Wood Products Factory Workers,NSW,26.4
839413,Wood and Wood Products Factory Workers,VIC,30.4
839413,Wood and Wood Products Factory Workers,QLD,22.3
839413,Wood and Wood Products Factory Workers,SA,8.7
839413,Wood and Wood Products Factory Workers,WA,8.6
839413,Wood and Wood Products Factory Workers,TAS,3.3
839413,Wood and Wood Products Factory Workers,NT,0
839413,Wood and Wood Products Factory Workers,ACT,0.5
839911,Cement and Concrete Plant Workers,NSW,22.4
839911,Cement and Concrete Plant Workers,VIC,26.1
839911,Cement and Concrete Plant Workers,QLD,26.5
839911,Cement and Concrete Plant Workers,SA,10
839911,Cement and Concrete Plant Workers,WA,11.9
839911,Cement and Concrete Plant Workers,TAS,3.6
839911,Cement and Concrete Plant Workers,NT,0.5
839911,Cement and Concrete Plant Workers,ACT,0
839912,Chemical Plant Workers,NSW,30.6
839912,Chemical Plant Workers,VIC,40.3
839912,Chemical Plant Workers,QLD,16.2
839912,Chemical Plant Workers,SA,4.7
839912,Chemical Plant Workers,WA,6.9
839912,Chemical Plant Workers,TAS,1.4
839912,Chemical Plant Workers,NT,0
839912,Chemical Plant Workers,ACT,0.3
839913,Clay Processing Factory Workers,NSW,22
839913,Clay Processing Factory Workers,VIC,29.1
839913,Clay Processing Factory Workers,QLD,20.9
839913,Clay Processing Factory Workers,SA,6.6
839913,Clay Processing Factory Workers,WA,17.6
839913,Clay Processing Factory Workers,TAS,1.6
839913,Clay Processing Factory Workers,NT,0
839913,Clay Processing Factory Workers,ACT,0
839914,Fabric and Textile Factory Workers,NSW,29.2
839914,Fabric and Textile Factory Workers,VIC,40.6
839914,Fabric and Textile Factory Workers,QLD,15.3
839914,Fabric and Textile Factory Workers,SA,6
839914,Fabric and Textile Factory Workers,WA,8.1
839914,Fabric and Textile Factory Workers,TAS,1.1
839914,Fabric and Textile Factory Workers,NT,0
839914,Fabric and Textile Factory Workers,ACT,0.4
839915,Footwear Factory Workers,NSW,31.2
839915,Footwear Factory Workers,VIC,21
839915,Footwear Factory Workers,QLD,2.2
839915,Footwear Factory Workers,SA,36.2
839915,Footwear Factory Workers,WA,4.3
839915,Footwear Factory Workers,TAS,5.1
839915,Footwear Factory Workers,NT,0
839915,Footwear Factory Workers,ACT,0
839916,Glass Processing Workers,NSW,22.5
839916,Glass Processing Workers,VIC,29
839916,Glass Processing Workers,QLD,23.4
839916,Glass Processing Workers,SA,10.9
839916,Glass Processing Workers,WA,8.7
839916,Glass Processing Workers,TAS,2.8
839916,Glass Processing Workers,NT,0.6
839916,Glass Processing Workers,ACT,1.3
839917,Hide and Skin Processing Workers,NSW,40.4
839917,Hide and Skin Processing Workers,VIC,19.3
839917,Hide and Skin Processing Workers,QLD,25.7
839917,Hide and Skin Processing Workers,SA,2.9
839917,Hide and Skin Processing Workers,WA,8.8
839917,Hide and Skin Processing Workers,TAS,0
839917,Hide and Skin Processing Workers,NT,0
839917,Hide and Skin Processing Workers,ACT,0
839918,Recycling Workers,NSW,25.2
839918,Recycling Workers,VIC,18.8
839918,Recycling Workers,QLD,23.9
839918,Recycling Workers,SA,11.3
839918,Recycling Workers,WA,15.3
839918,Recycling Workers,TAS,2.5
839918,Recycling Workers,NT,1
839918,Recycling Workers,ACT,2.1
839999,Factory Process Workers (not covered elsewhere),NSW,23.9
839999,Factory Process Workers (not covered elsewhere),VIC,28.3
839999,Factory Process Workers (not covered elsewhere),QLD,20.5
839999,Factory Process Workers (not covered elsewhere),SA,8.8
839999,Factory Process Workers (not covered elsewhere),WA,14.2
839999,Factory Process Workers (not covered elsewhere),TAS,2.8
839999,Factory Process Workers (not covered elsewhere),NT,0.8
839999,Factory Process Workers (not covered elsewhere),ACT,0.9
841211,Fruit and Nut Farm Workers,NSW,15.2
841211,Fruit and Nut Farm Workers,VIC,18.2
841211,Fruit and Nut Farm Workers,QLD,44.9
841211,Fruit and Nut Farm Workers,SA,7.3
841211,Fruit and Nut Farm Workers,WA,6.4
841211,Fruit and Nut Farm Workers,TAS,7.4
841211,Fruit and Nut Farm Workers,NT,0.7
841211,Fruit and Nut Farm Workers,ACT,0.1
841212,Fruit and Nut Pickers,NSW,19.2
841212,Fruit and Nut Pickers,VIC,16.7
841212,Fruit and Nut Pickers,QLD,40.3
841212,Fruit and Nut Pickers,SA,7.9
841212,Fruit and Nut Pickers,WA,7.1
841212,Fruit and Nut Pickers,TAS,7
841212,Fruit and Nut Pickers,NT,1.4
841212,Fruit and Nut Pickers,ACT,0.1
841213,"Grain, Oilseed and Pasture Farm Workers",NSW,25.9
841213,"Grain, Oilseed and Pasture Farm Workers",VIC,17.9
841213,"Grain, Oilseed and Pasture Farm Workers",QLD,14.2
841213,"Grain, Oilseed and Pasture Farm Workers",SA,16.1
841213,"Grain, Oilseed and Pasture Farm Workers",WA,24.6
841213,"Grain, Oilseed and Pasture Farm Workers",TAS,1.5
841213,"Grain, Oilseed and Pasture Farm Workers",NT,0
841213,"Grain, Oilseed and Pasture Farm Workers",ACT,0
841214,Vegetable Farm Workers,NSW,12.7
841214,Vegetable Farm Workers,VIC,24.5
841214,Vegetable Farm Workers,QLD,38.4
841214,Vegetable Farm Workers,SA,11
841214,Vegetable Farm Workers,WA,7.6
841214,Vegetable Farm Workers,TAS,5.5
841214,Vegetable Farm Workers,NT,0.1
841214,Vegetable Farm Workers,ACT,0
841215,Vegetable Pickers,NSW,14.5
841215,Vegetable Pickers,VIC,28.7
841215,Vegetable Pickers,QLD,31.7
841215,Vegetable Pickers,SA,14.5
841215,Vegetable Pickers,WA,8
841215,Vegetable Pickers,TAS,1.8
841215,Vegetable Pickers,NT,0.7
841215,Vegetable Pickers,ACT,0
841216,Vineyard Workers,NSW,11.3
841216,Vineyard Workers,VIC,25
841216,Vineyard Workers,QLD,1.8
841216,Vineyard Workers,SA,39.1
841216,Vineyard Workers,WA,12.9
841216,Vineyard Workers,TAS,9.7
841216,Vineyard Workers,NT,0
841216,Vineyard Workers,ACT,0.1
841217,Mushroom Pickers,NSW,24.2
841217,Mushroom Pickers,VIC,28
841217,Mushroom Pickers,QLD,14.1
841217,Mushroom Pickers,SA,23.8
841217,Mushroom Pickers,WA,9.2
841217,Mushroom Pickers,TAS,0
841217,Mushroom Pickers,NT,0
841217,Mushroom Pickers,ACT,0.7
841299,Other Crop Farm Workers,NSW,17.7
841299,Other Crop Farm Workers,VIC,18.7
841299,Other Crop Farm Workers,QLD,43.9
841299,Other Crop Farm Workers,SA,7.9
841299,Other Crop Farm Workers,WA,8.3
841299,Other Crop Farm Workers,TAS,2.9
841299,Other Crop Farm Workers,NT,0.3
841299,Other Crop Farm Workers,ACT,0.3
841311,Forestry Workers,NSW,21
841311,Forestry Workers,VIC,33.2
841311,Forestry Workers,QLD,13.9
841311,Forestry Workers,SA,12.3
841311,Forestry Workers,WA,9.4
841311,Forestry Workers,TAS,8.6
841311,Forestry Workers,NT,0.6
841311,Forestry Workers,ACT,0.8
841312,Logging Assistants,NSW,26.8
841312,Logging Assistants,VIC,23.2
841312,Logging Assistants,QLD,18
841312,Logging Assistants,SA,7.2
841312,Logging Assistants,WA,7.2
841312,Logging Assistants,TAS,14.4
841312,Logging Assistants,NT,0
841312,Logging Assistants,ACT,0
841313,Tree Fallers,NSW,24.4
841313,Tree Fallers,VIC,20.6
841313,Tree Fallers,QLD,23.4
841313,Tree Fallers,SA,8.3
841313,Tree Fallers,WA,5.8
841313,Tree Fallers,TAS,18.4
841313,Tree Fallers,NT,0
841313,Tree Fallers,ACT,0
841411,Garden Labourers,NSW,31.1
841411,Garden Labourers,VIC,20.9
841411,Garden Labourers,QLD,25.8
841411,Garden Labourers,SA,6.5
841411,Garden Labourers,WA,11.9
841411,Garden Labourers,TAS,1.9
841411,Garden Labourers,NT,0.9
841411,Garden Labourers,ACT,1
841412,Nursery Hands (Horticulture),NSW,22.3
841412,Nursery Hands (Horticulture),VIC,29.9
841412,Nursery Hands (Horticulture),QLD,28.4
841412,Nursery Hands (Horticulture),SA,5.2
841412,Nursery Hands (Horticulture),WA,10.2
841412,Nursery Hands (Horticulture),TAS,2.9
841412,Nursery Hands (Horticulture),NT,0.7
841412,Nursery Hands (Horticulture),ACT,0.4
841511,Beef Cattle Farm Workers,NSW,23.1
841511,Beef Cattle Farm Workers,VIC,11.5
841511,Beef Cattle Farm Workers,QLD,45.9
841511,Beef Cattle Farm Workers,SA,3.5
841511,Beef Cattle Farm Workers,WA,7.2
841511,Beef Cattle Farm Workers,TAS,2.7
841511,Beef Cattle Farm Workers,NT,6.1
841511,Beef Cattle Farm Workers,ACT,0
841512,Dairy Cattle Farm Workers,NSW,17.4
841512,Dairy Cattle Farm Workers,VIC,53
841512,Dairy Cattle Farm Workers,QLD,6.2
841512,Dairy Cattle Farm Workers,SA,7.1
841512,Dairy Cattle Farm Workers,WA,4.3
841512,Dairy Cattle Farm Workers,TAS,12
841512,Dairy Cattle Farm Workers,NT,0
841512,Dairy Cattle Farm Workers,ACT,0
841513,Mixed Livestock Farm Workers,NSW,42.8
841513,Mixed Livestock Farm Workers,VIC,21.6
841513,Mixed Livestock Farm Workers,QLD,9.3
841513,Mixed Livestock Farm Workers,SA,13.3
841513,Mixed Livestock Farm Workers,WA,6.5
841513,Mixed Livestock Farm Workers,TAS,5.6
841513,Mixed Livestock Farm Workers,NT,0.3
841513,Mixed Livestock Farm Workers,ACT,0.2
841514,Poultry Farm Workers,NSW,34.2
841514,Poultry Farm Workers,VIC,25.6
841514,Poultry Farm Workers,QLD,16.3
841514,Poultry Farm Workers,SA,13.1
841514,Poultry Farm Workers,WA,8.8
841514,Poultry Farm Workers,TAS,1.7
841514,Poultry Farm Workers,NT,0
841514,Poultry Farm Workers,ACT,0.5
841515,Sheep Farm Workers,NSW,32.1
841515,Sheep Farm Workers,VIC,25.9
841515,Sheep Farm Workers,QLD,3
841515,Sheep Farm Workers,SA,18.6
841515,Sheep Farm Workers,WA,15.9
841515,Sheep Farm Workers,TAS,4.6
841515,Sheep Farm Workers,NT,0
841515,Sheep Farm Workers,ACT,0.5
841516,Stablehands,NSW,36.8
841516,Stablehands,VIC,31.4
841516,Stablehands,QLD,16
841516,Stablehands,SA,4.3
841516,Stablehands,WA,8.6
841516,Stablehands,TAS,1.5
841516,Stablehands,NT,0.3
