anzsco_code,occupation,age_group,share_pct
2334,Electronics Engineers,55_59,10.6
2334,Electronics Engineers,60_64,8
2334,Electronics Engineers,65,6.5
2335,"Industrial, Mechanical and Production Engineers",15_19,0.3
2335,"Industrial, Mechanical and Production Engineers",20_24,6
2335,"Industrial, Mechanical and Production Engineers",25_34,34
2335,"Industrial, Mechanical and Production Engineers",35_44,27.3
2335,"Industrial, Mechanical and Production Engineers",45_54,17
2335,"Industrial, Mechanical and Production Engineers",55_59,6.6
2335,"Industrial, Mechanical and Production Engineers",60_64,4.8
2335,"Industrial, Mechanical and Production Engineers",65,4.1
2336,Mining Engineers,15_19,0.1
2336,Mining Engineers,20_24,4.5
2336,Mining Engineers,25_34,32.8
2336,Mining Engineers,35_44,31
2336,Mining Engineers,45_54,18
2336,Mining Engineers,55_59,6.2
2336,Mining Engineers,60_64,4
2336,Mining Engineers,65,3.4
2339,Other Engineering Professionals,15_19,0.2
2339,Other Engineering Professionals,20_24,8
2339,Other Engineering Professionals,25_34,36.5
2339,Other Engineering Professionals,35_44,26
2339,Other Engineering Professionals,45_54,16
2339,Other Engineering Professionals,55_59,5.7
2339,Other Engineering Professionals,60_64,3.9
2339,Other Engineering Professionals,65,3.7
2341,Agricultural and Forestry Scientists,15_19,0.5
2341,Agricultural and Forestry Scientists,20_24,7.1
2341,Agricultural and Forestry Scientists,25_34,21.3
2341,Agricultural and Forestry Scientists,35_44,21.7
2341,Agricultural and Forestry Scientists,45_54,22.4
2341,Agricultural and Forestry Scientists,55_59,9.9
2341,Agricultural and Forestry Scientists,60_64,8.2
2341,Agricultural and Forestry Scientists,65,8.9
2342,"Chemists, and Food and Wine Scientists",15_19,1.2
2342,"Chemists, and Food and Wine Scientists",20_24,5.2
2342,"Chemists, and Food and Wine Scientists",25_34,26.6
2342,"Chemists, and Food and Wine Scientists",35_44,26.4
2342,"Chemists, and Food and Wine Scientists",45_54,20.8
2342,"Chemists, and Food and Wine Scientists",55_59,7.7
2342,"Chemists, and Food and Wine Scientists",60_64,6.2
2342,"Chemists, and Food and Wine Scientists",65,5.8
2343,Environmental Scientists,15_19,0.5
2343,Environmental Scientists,20_24,5.7
2343,Environmental Scientists,25_34,28.1
2343,Environmental Scientists,35_44,29.2
2343,Environmental Scientists,45_54,21
2343,Environmental Scientists,55_59,7
2343,Environmental Scientists,60_64,5
2343,Environmental Scientists,65,3.5
2344,"Geologists, Geophysicists and Hydrogeologists",15_19,0.1
2344,"Geologists, Geophysicists and Hydrogeologists",20_24,4.2
2344,"Geologists, Geophysicists and Hydrogeologists",25_34,28.2
2344,"Geologists, Geophysicists and Hydrogeologists",35_44,27.3
2344,"Geologists, Geophysicists and Hydrogeologists",45_54,20
2344,"Geologists, Geophysicists and Hydrogeologists",55_59,8.4
2344,"Geologists, Geophysicists and Hydrogeologists",60_64,5.2
2344,"Geologists, Geophysicists and Hydrogeologists",65,6.6
2345,Life Scientists,15_19,0.2
2345,Life Scientists,20_24,5.2
2345,Life Scientists,25_34,29.9
2345,Life Scientists,35_44,29.3
2345,Life Scientists,45_54,19.3
2345,Life Scientists,55_59,6.6
2345,Life Scientists,60_64,5.1
2345,Life Scientists,65,4.3
2346,Medical Laboratory Scientists,15_19,0.1
2346,Medical Laboratory Scientists,20_24,5.4
2346,Medical Laboratory Scientists,25_34,30.9
2346,Medical Laboratory Scientists,35_44,31.1
2346,Medical Laboratory Scientists,45_54,17
2346,Medical Laboratory Scientists,55_59,7
2346,Medical Laboratory Scientists,60_64,5.2
2346,Medical Laboratory Scientists,65,3.2
2347,Veterinarians,15_19,0.3
2347,Veterinarians,20_24,3
2347,Veterinarians,25_34,35.3
2347,Veterinarians,35_44,25.8
2347,Veterinarians,45_54,18.4
2347,Veterinarians,55_59,7
2347,Veterinarians,60_64,5.1
2347,Veterinarians,65,5.2
2349,Other Natural and Physical Science Professionals,15_19,0
2349,Other Natural and Physical Science Professionals,20_24,11.8
2349,Other Natural and Physical Science Professionals,25_34,42.9
2349,Other Natural and Physical Science Professionals,35_44,21.2
2349,Other Natural and Physical Science Professionals,45_54,12.8
2349,Other Natural and Physical Science Professionals,55_59,5
2349,Other Natural and Physical Science Professionals,60_64,3.5
2349,Other Natural and Physical Science Professionals,65,2.7
2411,Early Childhood (Pre-primary School) Teachers,15_19,0.7
2411,Early Childhood (Pre-primary School) Teachers,20_24,5.8
2411,Early Childhood (Pre-primary School) Teachers,25_34,28.5
2411,Early Childhood (Pre-primary School) Teachers,35_44,27.3
2411,Early Childhood (Pre-primary School) Teachers,45_54,22.7
2411,Early Childhood (Pre-primary School) Teachers,55_59,7.6
2411,Early Childhood (Pre-primary School) Teachers,60_64,5.4
2411,Early Childhood (Pre-primary School) Teachers,65,2
2412,Primary School Teachers,15_19,0.2
2412,Primary School Teachers,20_24,4.6
2412,Primary School Teachers,25_34,29.6
2412,Primary School Teachers,35_44,26.7
2412,Primary School Teachers,45_54,21.2
2412,Primary School Teachers,55_59,7.7
2412,Primary School Teachers,60_64,6.4
2412,Primary School Teachers,65,3.6
2413,Middle School Teachers,15_19,0.7
2413,Middle School Teachers,20_24,3.6
2413,Middle School Teachers,25_34,25.2
2413,Middle School Teachers,35_44,31.5
2413,Middle School Teachers,45_54,22.2
2413,Middle School Teachers,55_59,8.1
2413,Middle School Teachers,60_64,5.6
2413,Middle School Teachers,65,3.3
2414,Secondary School Teachers,15_19,0.2
2414,Secondary School Teachers,20_24,3.9
2414,Secondary School Teachers,25_34,26.8
2414,Secondary School Teachers,35_44,24.6
2414,Secondary School Teachers,45_54,22.7
2414,Secondary School Teachers,55_59,9.7
2414,Secondary School Teachers,60_64,7.3
2414,Secondary School Teachers,65,4.7
2415,Special Education Teachers,15_19,0.2
2415,Special Education Teachers,20_24,2.7
2415,Special Education Teachers,25_34,20.4
2415,Special Education Teachers,35_44,24.7
2415,Special Education Teachers,45_54,26
2415,Special Education Teachers,55_59,10.8
2415,Special Education Teachers,60_64,9.2
2415,Special Education Teachers,65,5.9
2421,University Lecturers and Tutors,15_19,0.4
2421,University Lecturers and Tutors,20_24,5.4
2421,University Lecturers and Tutors,25_34,15.7
2421,University Lecturers and Tutors,35_44,25.7
2421,University Lecturers and Tutors,45_54,24.9
2421,University Lecturers and Tutors,55_59,11.3
2421,University Lecturers and Tutors,60_64,9.1
2421,University Lecturers and Tutors,65,7.6
2422,Vocational Education Teachers,15_19,0.3
2422,Vocational Education Teachers,20_24,0.9
2422,Vocational Education Teachers,25_34,9.9
2422,Vocational Education Teachers,35_44,21
2422,Vocational Education Teachers,45_54,28.2
2422,Vocational Education Teachers,55_59,15.7
2422,Vocational Education Teachers,60_64,14
2422,Vocational Education Teachers,65,9.9
2491,Education Advisers and Reviewers,15_19,0.2
2491,Education Advisers and Reviewers,20_24,2.7
2491,Education Advisers and Reviewers,25_34,17.4
2491,Education Advisers and Reviewers,35_44,26.2
2491,Education Advisers and Reviewers,45_54,24.5
2491,Education Advisers and Reviewers,55_59,11
2491,Education Advisers and Reviewers,60_64,9.5
2491,Education Advisers and Reviewers,65,8.6
2492,Private Tutors and Teachers,15_19,13.9
2492,Private Tutors and Teachers,20_24,19.4
2492,Private Tutors and Teachers,25_34,18.2
2492,Private Tutors and Teachers,35_44,15.3
2492,Private Tutors and Teachers,45_54,13.6
2492,Private Tutors and Teachers,55_59,5.8
2492,Private Tutors and Teachers,60_64,5.7
2492,Private Tutors and Teachers,65,8.1
2493,Teachers of English to Speakers of Other Languages,15_19,0.5
2493,Teachers of English to Speakers of Other Languages,20_24,2.2
2493,Teachers of English to Speakers of Other Languages,25_34,13.7
2493,Teachers of English to Speakers of Other Languages,35_44,20.3
2493,Teachers of English to Speakers of Other Languages,45_54,23.7
2493,Teachers of English to Speakers of Other Languages,55_59,13.3
2493,Teachers of English to Speakers of Other Languages,60_64,13
2493,Teachers of English to Speakers of Other Languages,65,13.3
2511,Nutrition Professionals,15_19,0
2511,Nutrition Professionals,20_24,6.5
2511,Nutrition Professionals,25_34,42.4
2511,Nutrition Professionals,35_44,27
2511,Nutrition Professionals,45_54,15.5
2511,Nutrition Professionals,55_59,4.4
2511,Nutrition Professionals,60_64,2.8
2511,Nutrition Professionals,65,1.6
2512,Medical Imaging Professionals,15_19,0
2512,Medical Imaging Professionals,20_24,8
2512,Medical Imaging Professionals,25_34,34.6
2512,Medical Imaging Professionals,35_44,26.6
2512,Medical Imaging Professionals,45_54,17.1
2512,Medical Imaging Professionals,55_59,6.1
2512,Medical Imaging Professionals,60_64,4.8
2512,Medical Imaging Professionals,65,2.7
2513,Occupational and Environmental Health Professionals,15_19,0.3
2513,Occupational and Environmental Health Professionals,20_24,3.3
2513,Occupational and Environmental Health Professionals,25_34,20.6
2513,Occupational and Environmental Health Professionals,35_44,25.6
2513,Occupational and Environmental Health Professionals,45_54,25.7
2513,Occupational and Environmental Health Professionals,55_59,11.8
2513,Occupational and Environmental Health Professionals,60_64,8.4
2513,Occupational and Environmental Health Professionals,65,4.3
2514,Optometrists and Orthoptists,15_19,0.1
2514,Optometrists and Orthoptists,20_24,7.3
2514,Optometrists and Orthoptists,25_34,36.3
2514,Optometrists and Orthoptists,35_44,20.9
2514,Optometrists and Orthoptists,45_54,18.6
2514,Optometrists and Orthoptists,55_59,6.4
2514,Optometrists and Orthoptists,60_64,6.8
2514,Optometrists and Orthoptists,65,3.7
2515,Pharmacists,15_19,1
2515,Pharmacists,20_24,8.2
2515,Pharmacists,25_34,36.7
2515,Pharmacists,35_44,28.1
2515,Pharmacists,45_54,13.9
2515,Pharmacists,55_59,4.7
2515,Pharmacists,60_64,3.8
2515,Pharmacists,65,3.5
2519,Other Health Diagnostic and Promotion Professionals,15_19,0.5
2519,Other Health Diagnostic and Promotion Professionals,20_24,6
2519,Other Health Diagnostic and Promotion Professionals,25_34,25.7
2519,Other Health Diagnostic and Promotion Professionals,35_44,23.4
2519,Other Health Diagnostic and Promotion Professionals,45_54,21.9
2519,Other Health Diagnostic and Promotion Professionals,55_59,10.3
2519,Other Health Diagnostic and Promotion Professionals,60_64,8
2519,Other Health Diagnostic and Promotion Professionals,65,4.1
2521,Chiropractors and Osteopaths,15_19,0
2521,Chiropractors and Osteopaths,20_24,4.2
2521,Chiropractors and Osteopaths,25_34,35.1
2521,Chiropractors and Osteopaths,35_44,27.1
2521,Chiropractors and Osteopaths,45_54,19.3
2521,Chiropractors and Osteopaths,55_59,5.6
2521,Chiropractors and Osteopaths,60_64,4.3
2521,Chiropractors and Osteopaths,65,4.4
2522,Complementary Health Therapists,15_19,0.1
2522,Complementary Health Therapists,20_24,0.9
2522,Complementary Health Therapists,25_34,13.7
2522,Complementary Health Therapists,35_44,24.3
2522,Complementary Health Therapists,45_54,27.9
2522,Complementary Health Therapists,55_59,11.6
2522,Complementary Health Therapists,60_64,10
2522,Complementary Health Therapists,65,11.6
2523,Dental Practitioners,15_19,0.3
2523,Dental Practitioners,20_24,2.7
2523,Dental Practitioners,25_34,29.7
2523,Dental Practitioners,35_44,28.8
2523,Dental Practitioners,45_54,18.1
2523,Dental Practitioners,55_59,7.5
2523,Dental Practitioners,60_64,6.5
2523,Dental Practitioners,65,6.6
2524,Occupational Therapists,15_19,0.1
2524,Occupational Therapists,20_24,10.6
2524,Occupational Therapists,25_34,43.7
2524,Occupational Therapists,35_44,24.8
2524,Occupational Therapists,45_54,13.6
2524,Occupational Therapists,55_59,3.8
2524,Occupational Therapists,60_64,2.4
2524,Occupational Therapists,65,1.1
2525,Physiotherapists,15_19,0
2525,Physiotherapists,20_24,8.1
2525,Physiotherapists,25_34,43.5
2525,Physiotherapists,35_44,23.4
2525,Physiotherapists,45_54,13.5
2525,Physiotherapists,55_59,4.9
2525,Physiotherapists,60_64,4
2525,Physiotherapists,65,2.5
2526,Podiatrists,15_19,0
2526,Podiatrists,20_24,5.9
2526,Podiatrists,25_34,41.3
2526,Podiatrists,35_44,23.1
2526,Podiatrists,45_54,18.1
2526,Podiatrists,55_59,5.6
2526,Podiatrists,60_64,4
2526,Podiatrists,65,1.9
2527,Audiologists and Speech Pathologists \ Therapists,15_19,0.1
2527,Audiologists and Speech Pathologists \ Therapists,20_24,9.1
2527,Audiologists and Speech Pathologists \ Therapists,25_34,43.7
2527,Audiologists and Speech Pathologists \ Therapists,35_44,24.2
2527,Audiologists and Speech Pathologists \ Therapists,45_54,14.5
2527,Audiologists and Speech Pathologists \ Therapists,55_59,4
2527,Audiologists and Speech Pathologists \ Therapists,60_64,2.8
2527,Audiologists and Speech Pathologists \ Therapists,65,1.7
2531,General Practitioners and Resident Medical Officers,15_19,0
2531,General Practitioners and Resident Medical Officers,20_24,2
2531,General Practitioners and Resident Medical Officers,25_34,31
2531,General Practitioners and Resident Medical Officers,35_44,24.6
2531,General Practitioners and Resident Medical Officers,45_54,18.1
2531,General Practitioners and Resident Medical Officers,55_59,8
2531,General Practitioners and Resident Medical Officers,60_64,6.9
2531,General Practitioners and Resident Medical Officers,65,9.3
2532,Anaesthetists,15_19,0
2532,Anaesthetists,20_24,0
2532,Anaesthetists,25_34,17.2
2532,Anaesthetists,35_44,32.8
2532,Anaesthetists,45_54,27.2
2532,Anaesthetists,55_59,8.6
2532,Anaesthetists,60_64,7.9
2532,Anaesthetists,65,6.4
2533,Specialist Physicians,15_19,0
2533,Specialist Physicians,20_24,0.3
2533,Specialist Physicians,25_34,20.2
2533,Specialist Physicians,35_44,33.4
2533,Specialist Physicians,45_54,23.8
2533,Specialist Physicians,55_59,7.9
2533,Specialist Physicians,60_64,6.5
2533,Specialist Physicians,65,7.9
2534,Psychiatrists,15_19,0
2534,Psychiatrists,20_24,0.1
2534,Psychiatrists,25_34,18.9
2534,Psychiatrists,35_44,24.8
2534,Psychiatrists,45_54,25.5
2534,Psychiatrists,55_59,8.8
2534,Psychiatrists,60_64,8.3
2534,Psychiatrists,65,13.8
2535,Surgeons,15_19,0.1
2535,Surgeons,20_24,0.3
2535,Surgeons,25_34,20.1
2535,Surgeons,35_44,28.6
2535,Surgeons,45_54,25.2
2535,Surgeons,55_59,8.8
2535,Surgeons,60_64,7.2
2535,Surgeons,65,9.7
2539,Other Medical Practitioners,15_19,0.2
2539,Other Medical Practitioners,20_24,1.7
2539,Other Medical Practitioners,25_34,23.7
2539,Other Medical Practitioners,35_44,30.4
2539,Other Medical Practitioners,45_54,22.1
2539,Other Medical Practitioners,55_59,8.2
2539,Other Medical Practitioners,60_64,6.6
2539,Other Medical Practitioners,65,7
2541,Midwives,15_19,0
2541,Midwives,20_24,5.9
2541,Midwives,25_34,27.7
2541,Midwives,35_44,21.3
2541,Midwives,45_54,19.5
2541,Midwives,55_59,11
2541,Midwives,60_64,9.7
2541,Midwives,65,4.8
2542,Nurse Educators and Researchers,15_19,0.1
2542,Nurse Educators and Researchers,20_24,0.7
2542,Nurse Educators and Researchers,25_34,19.2
2542,Nurse Educators and Researchers,35_44,26.5
2542,Nurse Educators and Researchers,45_54,27.6
2542,Nurse Educators and Researchers,55_59,13.3
2542,Nurse Educators and Researchers,60_64,9
2542,Nurse Educators and Researchers,65,3.9
2543,Nurse Managers,15_19,0
2543,Nurse Managers,20_24,0.8
2543,Nurse Managers,25_34,16.2
2543,Nurse Managers,35_44,25.8
2543,Nurse Managers,45_54,29.2
2543,Nurse Managers,55_59,13.3
2543,Nurse Managers,60_64,10
2543,Nurse Managers,65,4.6
2544,Registered Nurses,15_19,0.1
2544,Registered Nurses,20_24,6.8
2544,Registered Nurses,25_34,28.8
2544,Registered Nurses,35_44,23.2
2544,Registered Nurses,45_54,20.1
2544,Registered Nurses,55_59,8.9
2544,Registered Nurses,60_64,7.8
2544,Registered Nurses,65,4.3
2611,ICT Business and Systems Analysts,15_19,0
2611,ICT Business and Systems Analysts,20_24,2.4
2611,ICT Business and Systems Analysts,25_34,19.4
2611,ICT Business and Systems Analysts,35_44,37.9
