anzsco_code,occupation,education_level,share_pct
2322,Surveyors and Spatial Scientists,year_12,8.1
2322,Surveyors and Spatial Scientists,year_11,1
2322,Surveyors and Spatial Scientists,year_10_and_below,1.2
2323,"Fashion, Industrial and Jewellery Designers",post_graduate_graduate_diploma_or_graduate_certificate,9.3
2323,"Fashion, Industrial and Jewellery Designers",bachelor_degree,50.2
2323,"Fashion, Industrial and Jewellery Designers",advanced_diploma_diploma,18.8
2323,"Fashion, Industrial and Jewellery Designers",certificate_iii_iv,7.2
2323,"Fashion, Industrial and Jewellery Designers",year_12,8.4
2323,"Fashion, Industrial and Jewellery Designers",year_11,1.1
2323,"Fashion, Industrial and Jewellery Designers",year_10_and_below,1.8
2324,"Graphic and Web Designers, and Illustrators",post_graduate_graduate_diploma_or_graduate_certificate,9.3
2324,"Graphic and Web Designers, and Illustrators",bachelor_degree,50
2324,"Graphic and Web Designers, and Illustrators",advanced_diploma_diploma,21.5
2324,"Graphic and Web Designers, and Illustrators",certificate_iii_iv,6.6
2324,"Graphic and Web Designers, and Illustrators",year_12,7.7
2324,"Graphic and Web Designers, and Illustrators",year_11,0.9
2324,"Graphic and Web Designers, and Illustrators",year_10_and_below,1.3
2325,Interior Designers,post_graduate_graduate_diploma_or_graduate_certificate,8.5
2325,Interior Designers,bachelor_degree,46
2325,Interior Designers,advanced_diploma_diploma,25.3
2325,Interior Designers,certificate_iii_iv,6.2
2325,Interior Designers,year_12,7.5
2325,Interior Designers,year_11,1.1
2325,Interior Designers,year_10_and_below,1.8
2326,Urban and Regional Planners,post_graduate_graduate_diploma_or_graduate_certificate,37.9
2326,Urban and Regional Planners,bachelor_degree,47.7
2326,Urban and Regional Planners,advanced_diploma_diploma,5.3
2326,Urban and Regional Planners,certificate_iii_iv,3.1
2326,Urban and Regional Planners,year_12,3.8
2326,Urban and Regional Planners,year_11,0.4
2326,Urban and Regional Planners,year_10_and_below,0.7
2331,Chemical and Materials Engineers,post_graduate_graduate_diploma_or_graduate_certificate,32.2
2331,Chemical and Materials Engineers,bachelor_degree,59.2
2331,Chemical and Materials Engineers,advanced_diploma_diploma,2.5
2331,Chemical and Materials Engineers,certificate_iii_iv,2
2331,Chemical and Materials Engineers,year_12,2.5
2331,Chemical and Materials Engineers,year_11,0.1
2331,Chemical and Materials Engineers,year_10_and_below,0.3
2332,Civil Engineering Professionals,post_graduate_graduate_diploma_or_graduate_certificate,24.8
2332,Civil Engineering Professionals,bachelor_degree,63.8
2332,Civil Engineering Professionals,advanced_diploma_diploma,4
2332,Civil Engineering Professionals,certificate_iii_iv,1.9
2332,Civil Engineering Professionals,year_12,3.7
2332,Civil Engineering Professionals,year_11,0.1
2332,Civil Engineering Professionals,year_10_and_below,0.3
2333,Electrical Engineers,post_graduate_graduate_diploma_or_graduate_certificate,25.1
2333,Electrical Engineers,bachelor_degree,57.4
2333,Electrical Engineers,advanced_diploma_diploma,8.3
2333,Electrical Engineers,certificate_iii_iv,4.7
2333,Electrical Engineers,year_12,2.4
2333,Electrical Engineers,year_11,0.1
2333,Electrical Engineers,year_10_and_below,0.2
2334,Electronics Engineers,post_graduate_graduate_diploma_or_graduate_certificate,29.2
2334,Electronics Engineers,bachelor_degree,50.2
2334,Electronics Engineers,advanced_diploma_diploma,9.2
2334,Electronics Engineers,certificate_iii_iv,4.5
2334,Electronics Engineers,year_12,3.5
2334,Electronics Engineers,year_11,0.3
2334,Electronics Engineers,year_10_and_below,0.3
2335,"Industrial, Mechanical and Production Engineers",post_graduate_graduate_diploma_or_graduate_certificate,23.4
2335,"Industrial, Mechanical and Production Engineers",bachelor_degree,56.1
2335,"Industrial, Mechanical and Production Engineers",advanced_diploma_diploma,7.4
2335,"Industrial, Mechanical and Production Engineers",certificate_iii_iv,7.3
2335,"Industrial, Mechanical and Production Engineers",year_12,3
2335,"Industrial, Mechanical and Production Engineers",year_11,0.2
2335,"Industrial, Mechanical and Production Engineers",year_10_and_below,0.5
2336,Mining Engineers,post_graduate_graduate_diploma_or_graduate_certificate,28.2
2336,Mining Engineers,bachelor_degree,58.5
2336,Mining Engineers,advanced_diploma_diploma,4.8
2336,Mining Engineers,certificate_iii_iv,3.7
2336,Mining Engineers,year_12,2.5
2336,Mining Engineers,year_11,0.2
2336,Mining Engineers,year_10_and_below,0.4
2339,Other Engineering Professionals,post_graduate_graduate_diploma_or_graduate_certificate,32.2
2339,Other Engineering Professionals,bachelor_degree,51.6
2339,Other Engineering Professionals,advanced_diploma_diploma,6.2
2339,Other Engineering Professionals,certificate_iii_iv,4.1
2339,Other Engineering Professionals,year_12,3.6
2339,Other Engineering Professionals,year_11,0.3
2339,Other Engineering Professionals,year_10_and_below,0.3
2341,Agricultural and Forestry Scientists,post_graduate_graduate_diploma_or_graduate_certificate,27.3
2341,Agricultural and Forestry Scientists,bachelor_degree,43.3
2341,Agricultural and Forestry Scientists,advanced_diploma_diploma,11.6
2341,Agricultural and Forestry Scientists,certificate_iii_iv,6.1
2341,Agricultural and Forestry Scientists,year_12,5
2341,Agricultural and Forestry Scientists,year_11,1.6
2341,Agricultural and Forestry Scientists,year_10_and_below,3
2342,"Chemists, and Food and Wine Scientists",post_graduate_graduate_diploma_or_graduate_certificate,26.9
2342,"Chemists, and Food and Wine Scientists",bachelor_degree,54.7
2342,"Chemists, and Food and Wine Scientists",advanced_diploma_diploma,5.6
2342,"Chemists, and Food and Wine Scientists",certificate_iii_iv,2.5
2342,"Chemists, and Food and Wine Scientists",year_12,5.5
2342,"Chemists, and Food and Wine Scientists",year_11,0.8
2342,"Chemists, and Food and Wine Scientists",year_10_and_below,1.9
2343,Environmental Scientists,post_graduate_graduate_diploma_or_graduate_certificate,29.5
2343,Environmental Scientists,bachelor_degree,48.7
2343,Environmental Scientists,advanced_diploma_diploma,6
2343,Environmental Scientists,certificate_iii_iv,6.9
2343,Environmental Scientists,year_12,3.6
2343,Environmental Scientists,year_11,1
2343,Environmental Scientists,year_10_and_below,2.4
2344,"Geologists, Geophysicists and Hydrogeologists",post_graduate_graduate_diploma_or_graduate_certificate,41.3
2344,"Geologists, Geophysicists and Hydrogeologists",bachelor_degree,54.5
2344,"Geologists, Geophysicists and Hydrogeologists",advanced_diploma_diploma,1
2344,"Geologists, Geophysicists and Hydrogeologists",certificate_iii_iv,0.5
2344,"Geologists, Geophysicists and Hydrogeologists",year_12,1.2
2344,"Geologists, Geophysicists and Hydrogeologists",year_11,0.2
2344,"Geologists, Geophysicists and Hydrogeologists",year_10_and_below,0.3
2345,Life Scientists,post_graduate_graduate_diploma_or_graduate_certificate,54.3
2345,Life Scientists,bachelor_degree,38.1
2345,Life Scientists,advanced_diploma_diploma,2.9
2345,Life Scientists,certificate_iii_iv,1.3
2345,Life Scientists,year_12,1.5
2345,Life Scientists,year_11,0.2
2345,Life Scientists,year_10_and_below,0.4
2346,Medical Laboratory Scientists,post_graduate_graduate_diploma_or_graduate_certificate,44
2346,Medical Laboratory Scientists,bachelor_degree,50.9
2346,Medical Laboratory Scientists,advanced_diploma_diploma,2.1
2346,Medical Laboratory Scientists,certificate_iii_iv,0.4
2346,Medical Laboratory Scientists,year_12,1.1
2346,Medical Laboratory Scientists,year_11,0.1
2346,Medical Laboratory Scientists,year_10_and_below,0.1
2347,Veterinarians,post_graduate_graduate_diploma_or_graduate_certificate,23.1
2347,Veterinarians,bachelor_degree,68.3
2347,Veterinarians,advanced_diploma_diploma,1.1
2347,Veterinarians,certificate_iii_iv,1.3
2347,Veterinarians,year_12,0.9
2347,Veterinarians,year_11,0.2
2347,Veterinarians,year_10_and_below,0.5
2349,Other Natural and Physical Science Professionals,post_graduate_graduate_diploma_or_graduate_certificate,49.3
2349,Other Natural and Physical Science Professionals,bachelor_degree,43.7
2349,Other Natural and Physical Science Professionals,advanced_diploma_diploma,2.3
2349,Other Natural and Physical Science Professionals,certificate_iii_iv,1.1
2349,Other Natural and Physical Science Professionals,year_12,1.5
2349,Other Natural and Physical Science Professionals,year_11,0.1
2349,Other Natural and Physical Science Professionals,year_10_and_below,0.2
2411,Early Childhood (Pre-primary School) Teachers,post_graduate_graduate_diploma_or_graduate_certificate,21.4
2411,Early Childhood (Pre-primary School) Teachers,bachelor_degree,60.4
2411,Early Childhood (Pre-primary School) Teachers,advanced_diploma_diploma,10.4
2411,Early Childhood (Pre-primary School) Teachers,certificate_iii_iv,3.4
2411,Early Childhood (Pre-primary School) Teachers,year_12,2.1
2411,Early Childhood (Pre-primary School) Teachers,year_11,0.2
2411,Early Childhood (Pre-primary School) Teachers,year_10_and_below,0.3
2412,Primary School Teachers,post_graduate_graduate_diploma_or_graduate_certificate,24.2
2412,Primary School Teachers,bachelor_degree,69.2
2412,Primary School Teachers,advanced_diploma_diploma,4.3
2412,Primary School Teachers,certificate_iii_iv,0.3
2412,Primary School Teachers,year_12,0.9
2412,Primary School Teachers,year_11,0.1
2412,Primary School Teachers,year_10_and_below,0.1
2413,Middle School Teachers,post_graduate_graduate_diploma_or_graduate_certificate,35.9
2413,Middle School Teachers,bachelor_degree,60.1
2413,Middle School Teachers,advanced_diploma_diploma,1.5
2413,Middle School Teachers,certificate_iii_iv,1.5
2413,Middle School Teachers,year_12,0.7
2413,Middle School Teachers,year_11,0
2413,Middle School Teachers,year_10_and_below,0
2414,Secondary School Teachers,post_graduate_graduate_diploma_or_graduate_certificate,41.8
2414,Secondary School Teachers,bachelor_degree,54.3
2414,Secondary School Teachers,advanced_diploma_diploma,1.9
2414,Secondary School Teachers,certificate_iii_iv,0.3
2414,Secondary School Teachers,year_12,0.9
2414,Secondary School Teachers,year_11,0
2414,Secondary School Teachers,year_10_and_below,0
2415,Special Education Teachers,post_graduate_graduate_diploma_or_graduate_certificate,39.9
2415,Special Education Teachers,bachelor_degree,50.2
2415,Special Education Teachers,advanced_diploma_diploma,4.6
2415,Special Education Teachers,certificate_iii_iv,1.9
2415,Special Education Teachers,year_12,1.7
2415,Special Education Teachers,year_11,0.2
2415,Special Education Teachers,year_10_and_below,0.4
2421,University Lecturers and Tutors,post_graduate_graduate_diploma_or_graduate_certificate,80.2
2421,University Lecturers and Tutors,bachelor_degree,14.9
2421,University Lecturers and Tutors,advanced_diploma_diploma,0.8
2421,University Lecturers and Tutors,certificate_iii_iv,0.4
2421,University Lecturers and Tutors,year_12,2.8
2421,University Lecturers and Tutors,year_11,0
2421,University Lecturers and Tutors,year_10_and_below,0.1
2422,Vocational Education Teachers,post_graduate_graduate_diploma_or_graduate_certificate,24.6
2422,Vocational Education Teachers,bachelor_degree,24
2422,Vocational Education Teachers,advanced_diploma_diploma,23.3
2422,Vocational Education Teachers,certificate_iii_iv,22.2
2422,Vocational Education Teachers,year_12,2
2422,Vocational Education Teachers,year_11,0.5
2422,Vocational Education Teachers,year_10_and_below,1.1
2491,Education Advisers and Reviewers,post_graduate_graduate_diploma_or_graduate_certificate,48
2491,Education Advisers and Reviewers,bachelor_degree,34.5
2491,Education Advisers and Reviewers,advanced_diploma_diploma,7.8
2491,Education Advisers and Reviewers,certificate_iii_iv,3.9
2491,Education Advisers and Reviewers,year_12,3.3
2491,Education Advisers and Reviewers,year_11,0.5
2491,Education Advisers and Reviewers,year_10_and_below,0.8
2492,Private Tutors and Teachers,post_graduate_graduate_diploma_or_graduate_certificate,16.9
2492,Private Tutors and Teachers,bachelor_degree,30.3
2492,Private Tutors and Teachers,advanced_diploma_diploma,12.1
2492,Private Tutors and Teachers,certificate_iii_iv,5.9
2492,Private Tutors and Teachers,year_12,24.8
2492,Private Tutors and Teachers,year_11,2.5
2492,Private Tutors and Teachers,year_10_and_below,4.3
2493,Teachers of English to Speakers of Other Languages,post_graduate_graduate_diploma_or_graduate_certificate,56.3
2493,Teachers of English to Speakers of Other Languages,bachelor_degree,35.5
2493,Teachers of English to Speakers of Other Languages,advanced_diploma_diploma,3.3
2493,Teachers of English to Speakers of Other Languages,certificate_iii_iv,0.7
2493,Teachers of English to Speakers of Other Languages,year_12,1.9
2493,Teachers of English to Speakers of Other Languages,year_11,0.2
2493,Teachers of English to Speakers of Other Languages,year_10_and_below,0.2
2511,Nutrition Professionals,post_graduate_graduate_diploma_or_graduate_certificate,49.7
2511,Nutrition Professionals,bachelor_degree,43.2
2511,Nutrition Professionals,advanced_diploma_diploma,3.7
2511,Nutrition Professionals,certificate_iii_iv,1.4
2511,Nutrition Professionals,year_12,0.6
2511,Nutrition Professionals,year_11,0.1
2511,Nutrition Professionals,year_10_and_below,0.1
2512,Medical Imaging Professionals,post_graduate_graduate_diploma_or_graduate_certificate,35.1
2512,Medical Imaging Professionals,bachelor_degree,53.1
2512,Medical Imaging Professionals,advanced_diploma_diploma,9.1
2512,Medical Imaging Professionals,certificate_iii_iv,0.3
2512,Medical Imaging Professionals,year_12,0.8
2512,Medical Imaging Professionals,year_11,0.1
2512,Medical Imaging Professionals,year_10_and_below,0.1
2513,Occupational and Environmental Health Professionals,post_graduate_graduate_diploma_or_graduate_certificate,19
2513,Occupational and Environmental Health Professionals,bachelor_degree,27.2
2513,Occupational and Environmental Health Professionals,advanced_diploma_diploma,23.7
2513,Occupational and Environmental Health Professionals,certificate_iii_iv,16.8
2513,Occupational and Environmental Health Professionals,year_12,6
2513,Occupational and Environmental Health Professionals,year_11,1.4
2513,Occupational and Environmental Health Professionals,year_10_and_below,2.8
2514,Optometrists and Orthoptists,post_graduate_graduate_diploma_or_graduate_certificate,40.8
2514,Optometrists and Orthoptists,bachelor_degree,52.5
2514,Optometrists and Orthoptists,advanced_diploma_diploma,3.3
2514,Optometrists and Orthoptists,certificate_iii_iv,0.6
