level,state,region,anzsco_code,anzsco_title,date,vacancies
2,WA,Perth,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,1329
3,WA,Perth,41,Health and Welfare Support Workers,2026-07-01,191
3,WA,Perth,42,Carers and Aides,2026-07-01,584.333
3,WA,Perth,43,Hospitality Workers,2026-07-01,261
3,WA,Perth,44,Protective Service Workers,2026-07-01,88.667
3,WA,Perth,45,"Sports, Travel and Personal Service Workers",2026-07-01,204
2,WA,Perth,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,3298.667
3,WA,Perth,55,Numerical Clerks,2026-07-01,547.333
3,WA,Perth,56,Clerical and Office Support Workers,2026-07-01,119
3,WA,Perth,59,Other Clerical and Administrative Workers,2026-07-01,614.333
3,WA,Perth,5A,"Office Managers, Administrators and Secretaries",2026-07-01,556.667
3,WA,Perth,5B,"General-Inquiry Clerks, Call Centre Workers, and Receptionists",2026-07-01,1461.333
2,WA,Perth,6,SALES WORKERS,2026-07-01,1475.333
3,WA,Perth,61,Sales Representatives and Agents,2026-07-01,477.667
3,WA,Perth,62,Sales Assistants and Salespersons,2026-07-01,914
3,WA,Perth,63,Sales Support Workers,2026-07-01,83.667
2,WA,Perth,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,1915.333
3,WA,Perth,71,Machine and Stationary Plant Operators,2026-07-01,644.333
3,WA,Perth,72,Mobile Plant Operators,2026-07-01,480.333
3,WA,Perth,7A,Drivers and Storepersons,2026-07-01,790.667
2,WA,Perth,8,LABOURERS,2026-07-01,1374.667
3,WA,Perth,81,Cleaners and Laundry Workers,2026-07-01,197
3,WA,Perth,82,Construction and Mining Labourers,2026-07-01,363.667
3,WA,Perth,83,Factory Process Workers,2026-07-01,150.333
3,WA,Perth,84,"Farm, Forestry and Garden Workers",2026-07-01,54.667
3,WA,Perth,85,Food Preparation Assistants,2026-07-01,61
3,WA,Perth,89,Other Labourers,2026-07-01,548
1,WA,Pilbara & Kimberley,0,Pilbara & Kimberley TOTAL,2026-07-01,1815.333
2,WA,Pilbara & Kimberley,1,MANAGERS,2026-07-01,133
3,WA,Pilbara & Kimberley,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,4.333
3,WA,Pilbara & Kimberley,12,Farmers and Farm Managers,2026-07-01,1
3,WA,Pilbara & Kimberley,14,"Hospitality, Retail and Service Managers",2026-07-01,50.333
3,WA,Pilbara & Kimberley,1A,Corporate Managers,2026-07-01,30.667
3,WA,Pilbara & Kimberley,1B,"Construction, Production and Distribution Managers",2026-07-01,35
3,WA,Pilbara & Kimberley,1C,"Health, Education, ICT and Other Managers",2026-07-01,11.667
2,WA,Pilbara & Kimberley,2,PROFESSIONALS,2026-07-01,373.667
3,WA,Pilbara & Kimberley,21,Arts and Media Professionals,2026-07-01,8.667
3,WA,Pilbara & Kimberley,24,Education Professionals,2026-07-01,21
3,WA,Pilbara & Kimberley,26,ICT Professionals,2026-07-01,3.667
3,WA,Pilbara & Kimberley,27,"Legal, Social and Welfare Professionals",2026-07-01,54.667
3,WA,Pilbara & Kimberley,2A,"Business, Finance and Human Resource Professionals",2026-07-01,22.667
3,WA,Pilbara & Kimberley,2B,Information Professionals,2026-07-01,7.667
3,WA,Pilbara & Kimberley,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,4.333
3,WA,Pilbara & Kimberley,2D,"Transport and Design Professionals, and Architects",2026-07-01,16
3,WA,Pilbara & Kimberley,2E,Engineers,2026-07-01,71.667
3,WA,Pilbara & Kimberley,2F,Science Professionals and Veterinarians,2026-07-01,26.667
3,WA,Pilbara & Kimberley,2G,Health Diagnostic and Therapy Professionals,2026-07-01,44
3,WA,Pilbara & Kimberley,2H,Medical Practitioners and Nurses,2026-07-01,92.667
2,WA,Pilbara & Kimberley,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,523.667
3,WA,Pilbara & Kimberley,31,"Engineering, ICT and Science Technicians",2026-07-01,56
3,WA,Pilbara & Kimberley,32,Automotive and Engineering Trades Workers,2026-07-01,223.333
3,WA,Pilbara & Kimberley,33,Construction Trades Workers,2026-07-01,61.333
3,WA,Pilbara & Kimberley,34,Electrotechnology and Telecommunications Trades Workers,2026-07-01,100.667
3,WA,Pilbara & Kimberley,35,Food Trades Workers,2026-07-01,43
3,WA,Pilbara & Kimberley,36,Skilled Animal and Horticultural Workers,2026-07-01,13.333
3,WA,Pilbara & Kimberley,3A,"Hairdressers, Printing, Clothing and Wood Trades Workers",2026-07-01,7.333
3,WA,Pilbara & Kimberley,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,18.667
2,WA,Pilbara & Kimberley,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,133
3,WA,Pilbara & Kimberley,41,Health and Welfare Support Workers,2026-07-01,40.667
3,WA,Pilbara & Kimberley,42,Carers and Aides,2026-07-01,44.667
3,WA,Pilbara & Kimberley,43,Hospitality Workers,2026-07-01,27
3,WA,Pilbara & Kimberley,44,Protective Service Workers,2026-07-01,8
3,WA,Pilbara & Kimberley,45,"Sports, Travel and Personal Service Workers",2026-07-01,12.667
2,WA,Pilbara & Kimberley,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,191
3,WA,Pilbara & Kimberley,55,Numerical Clerks,2026-07-01,14.333
3,WA,Pilbara & Kimberley,56,Clerical and Office Support Workers,2026-07-01,7.333
3,WA,Pilbara & Kimberley,59,Other Clerical and Administrative Workers,2026-07-01,28.333
3,WA,Pilbara & Kimberley,5A,"Office Managers, Administrators and Secretaries",2026-07-01,25
3,WA,Pilbara & Kimberley,5B,"General-Inquiry Clerks, Call Centre Workers, and Receptionists",2026-07-01,116
2,WA,Pilbara & Kimberley,6,SALES WORKERS,2026-07-01,101
3,WA,Pilbara & Kimberley,61,Sales Representatives and Agents,2026-07-01,7
3,WA,Pilbara & Kimberley,62,Sales Assistants and Salespersons,2026-07-01,80
3,WA,Pilbara & Kimberley,63,Sales Support Workers,2026-07-01,14
2,WA,Pilbara & Kimberley,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,193.667
3,WA,Pilbara & Kimberley,71,Machine and Stationary Plant Operators,2026-07-01,66.333
3,WA,Pilbara & Kimberley,72,Mobile Plant Operators,2026-07-01,53
3,WA,Pilbara & Kimberley,7A,Drivers and Storepersons,2026-07-01,74.333
2,WA,Pilbara & Kimberley,8,LABOURERS,2026-07-01,166.333
3,WA,Pilbara & Kimberley,81,Cleaners and Laundry Workers,2026-07-01,36.667
3,WA,Pilbara & Kimberley,82,Construction and Mining Labourers,2026-07-01,47
3,WA,Pilbara & Kimberley,83,Factory Process Workers,2026-07-01,2.667
3,WA,Pilbara & Kimberley,84,"Farm, Forestry and Garden Workers",2026-07-01,9
3,WA,Pilbara & Kimberley,85,Food Preparation Assistants,2026-07-01,6.333
3,WA,Pilbara & Kimberley,89,Other Labourers,2026-07-01,64.667
1,WA,South West WA,0,South West WA TOTAL,2026-07-01,1223.333
2,WA,South West WA,1,MANAGERS,2026-07-01,127
3,WA,South West WA,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,5.333
3,WA,South West WA,12,Farmers and Farm Managers,2026-07-01,5
3,WA,South West WA,14,"Hospitality, Retail and Service Managers",2026-07-01,64.667
3,WA,South West WA,1A,Corporate Managers,2026-07-01,23
3,WA,South West WA,1B,"Construction, Production and Distribution Managers",2026-07-01,19
3,WA,South West WA,1C,"Health, Education, ICT and Other Managers",2026-07-01,10
2,WA,South West WA,2,PROFESSIONALS,2026-07-01,277.333
3,WA,South West WA,21,Arts and Media Professionals,2026-07-01,7.667
3,WA,South West WA,24,Education Professionals,2026-07-01,18.667
3,WA,South West WA,26,ICT Professionals,2026-07-01,6.667
3,WA,South West WA,27,"Legal, Social and Welfare Professionals",2026-07-01,47
3,WA,South West WA,2A,"Business, Finance and Human Resource Professionals",2026-07-01,29.333
3,WA,South West WA,2B,Information Professionals,2026-07-01,5.333
3,WA,South West WA,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,5.333
3,WA,South West WA,2D,"Transport and Design Professionals, and Architects",2026-07-01,6
3,WA,South West WA,2E,Engineers,2026-07-01,18.667
3,WA,South West WA,2F,Science Professionals and Veterinarians,2026-07-01,12.667
3,WA,South West WA,2G,Health Diagnostic and Therapy Professionals,2026-07-01,49.333
3,WA,South West WA,2H,Medical Practitioners and Nurses,2026-07-01,70.667
2,WA,South West WA,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,245.667
3,WA,South West WA,31,"Engineering, ICT and Science Technicians",2026-07-01,23
3,WA,South West WA,32,Automotive and Engineering Trades Workers,2026-07-01,95.333
3,WA,South West WA,33,Construction Trades Workers,2026-07-01,34
3,WA,South West WA,34,Electrotechnology and Telecommunications Trades Workers,2026-07-01,31.667
3,WA,South West WA,35,Food Trades Workers,2026-07-01,37
3,WA,South West WA,36,Skilled Animal and Horticultural Workers,2026-07-01,13.333
3,WA,South West WA,3A,"Hairdressers, Printing, Clothing and Wood Trades Workers",2026-07-01,5.667
3,WA,South West WA,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,5.667
2,WA,South West WA,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,109.667
3,WA,South West WA,41,Health and Welfare Support Workers,2026-07-01,15
3,WA,South West WA,42,Carers and Aides,2026-07-01,55.333
3,WA,South West WA,43,Hospitality Workers,2026-07-01,22.333
3,WA,South West WA,44,Protective Service Workers,2026-07-01,4.667
3,WA,South West WA,45,"Sports, Travel and Personal Service Workers",2026-07-01,12.333
2,WA,South West WA,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,130
3,WA,South West WA,55,Numerical Clerks,2026-07-01,17.333
3,WA,South West WA,56,Clerical and Office Support Workers,2026-07-01,4.333
3,WA,South West WA,59,Other Clerical and Administrative Workers,2026-07-01,20
3,WA,South West WA,5A,"Office Managers, Administrators and Secretaries",2026-07-01,15.667
3,WA,South West WA,5B,"General-Inquiry Clerks, Call Centre Workers, and Receptionists",2026-07-01,72.667
2,WA,South West WA,6,SALES WORKERS,2026-07-01,126
3,WA,South West WA,61,Sales Representatives and Agents,2026-07-01,20.667
3,WA,South West WA,62,Sales Assistants and Salespersons,2026-07-01,94.333
3,WA,South West WA,63,Sales Support Workers,2026-07-01,11
2,WA,South West WA,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,93
3,WA,South West WA,71,Machine and Stationary Plant Operators,2026-07-01,21
3,WA,South West WA,72,Mobile Plant Operators,2026-07-01,17.333
3,WA,South West WA,7A,Drivers and Storepersons,2026-07-01,54.667
2,WA,South West WA,8,LABOURERS,2026-07-01,114.667
3,WA,South West WA,81,Cleaners and Laundry Workers,2026-07-01,27.667
3,WA,South West WA,82,Construction and Mining Labourers,2026-07-01,18
3,WA,South West WA,83,Factory Process Workers,2026-07-01,10
3,WA,South West WA,84,"Farm, Forestry and Garden Workers",2026-07-01,23.333
3,WA,South West WA,85,Food Preparation Assistants,2026-07-01,5.333
3,WA,South West WA,89,Other Labourers,2026-07-01,30.333
1,TAS,Hobart & Southeast Tasmania,0,Hobart & Southeast Tasmania TOTAL,2026-07-01,1630.333
2,TAS,Hobart & Southeast Tasmania,1,MANAGERS,2026-07-01,180
3,TAS,Hobart & Southeast Tasmania,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,14.333
3,TAS,Hobart & Southeast Tasmania,12,Farmers and Farm Managers,2026-07-01,1.667
3,TAS,Hobart & Southeast Tasmania,14,"Hospitality, Retail and Service Managers",2026-07-01,58.333
3,TAS,Hobart & Southeast Tasmania,1A,Corporate Managers,2026-07-01,57.667
3,TAS,Hobart & Southeast Tasmania,1B,"Construction, Production and Distribution Managers",2026-07-01,33.667
3,TAS,Hobart & Southeast Tasmania,1C,"Health, Education, ICT and Other Managers",2026-07-01,14.333
2,TAS,Hobart & Southeast Tasmania,2,PROFESSIONALS,2026-07-01,545
3,TAS,Hobart & Southeast Tasmania,21,Arts and Media Professionals,2026-07-01,12
3,TAS,Hobart & Southeast Tasmania,24,Education Professionals,2026-07-01,22.667
3,TAS,Hobart & Southeast Tasmania,26,ICT Professionals,2026-07-01,45.667
3,TAS,Hobart & Southeast Tasmania,27,"Legal, Social and Welfare Professionals",2026-07-01,107.333
3,TAS,Hobart & Southeast Tasmania,2A,"Business, Finance and Human Resource Professionals",2026-07-01,55.667
3,TAS,Hobart & Southeast Tasmania,2B,Information Professionals,2026-07-01,18.333
3,TAS,Hobart & Southeast Tasmania,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,14
3,TAS,Hobart & Southeast Tasmania,2D,"Transport and Design Professionals, and Architects",2026-07-01,8
3,TAS,Hobart & Southeast Tasmania,2E,Engineers,2026-07-01,19.333
3,TAS,Hobart & Southeast Tasmania,2F,Science Professionals and Veterinarians,2026-07-01,8.667
3,TAS,Hobart & Southeast Tasmania,2G,Health Diagnostic and Therapy Professionals,2026-07-01,95
3,TAS,Hobart & Southeast Tasmania,2H,Medical Practitioners and Nurses,2026-07-01,138.333
2,TAS,Hobart & Southeast Tasmania,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,216.667
3,TAS,Hobart & Southeast Tasmania,31,"Engineering, ICT and Science Technicians",2026-07-01,54
3,TAS,Hobart & Southeast Tasmania,32,Automotive and Engineering Trades Workers,2026-07-01,55.333
3,TAS,Hobart & Southeast Tasmania,33,Construction Trades Workers,2026-07-01,21.667
3,TAS,Hobart & Southeast Tasmania,34,Electrotechnology and Telecommunications Trades Workers,2026-07-01,19.667
3,TAS,Hobart & Southeast Tasmania,35,Food Trades Workers,2026-07-01,39.333
3,TAS,Hobart & Southeast Tasmania,36,Skilled Animal and Horticultural Workers,2026-07-01,9.667
3,TAS,Hobart & Southeast Tasmania,3A,"Hairdressers, Printing, Clothing and Wood Trades Workers",2026-07-01,5
3,TAS,Hobart & Southeast Tasmania,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,12
2,TAS,Hobart & Southeast Tasmania,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,178.667
3,TAS,Hobart & Southeast Tasmania,41,Health and Welfare Support Workers,2026-07-01,23.667
3,TAS,Hobart & Southeast Tasmania,42,Carers and Aides,2026-07-01,73.667
3,TAS,Hobart & Southeast Tasmania,43,Hospitality Workers,2026-07-01,60
3,TAS,Hobart & Southeast Tasmania,44,Protective Service Workers,2026-07-01,7
3,TAS,Hobart & Southeast Tasmania,45,"Sports, Travel and Personal Service Workers",2026-07-01,14.333
2,TAS,Hobart & Southeast Tasmania,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,242
3,TAS,Hobart & Southeast Tasmania,55,Numerical Clerks,2026-07-01,41.667
3,TAS,Hobart & Southeast Tasmania,56,Clerical and Office Support Workers,2026-07-01,6.333
3,TAS,Hobart & Southeast Tasmania,59,Other Clerical and Administrative Workers,2026-07-01,36.667
3,TAS,Hobart & Southeast Tasmania,5A,"Office Managers, Administrators and Secretaries",2026-07-01,31
3,TAS,Hobart & Southeast Tasmania,5B,"General-Inquiry Clerks, Call Centre Workers, and Receptionists",2026-07-01,126.333
2,TAS,Hobart & Southeast Tasmania,6,SALES WORKERS,2026-07-01,124.333
3,TAS,Hobart & Southeast Tasmania,61,Sales Representatives and Agents,2026-07-01,30.667
3,TAS,Hobart & Southeast Tasmania,62,Sales Assistants and Salespersons,2026-07-01,84.667
3,TAS,Hobart & Southeast Tasmania,63,Sales Support Workers,2026-07-01,9
2,TAS,Hobart & Southeast Tasmania,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,63
3,TAS,Hobart & Southeast Tasmania,71,Machine and Stationary Plant Operators,2026-07-01,12
3,TAS,Hobart & Southeast Tasmania,72,Mobile Plant Operators,2026-07-01,12
3,TAS,Hobart & Southeast Tasmania,7A,Drivers and Storepersons,2026-07-01,39
2,TAS,Hobart & Southeast Tasmania,8,LABOURERS,2026-07-01,80.667
3,TAS,Hobart & Southeast Tasmania,81,Cleaners and Laundry Workers,2026-07-01,17.333
3,TAS,Hobart & Southeast Tasmania,82,Construction and Mining Labourers,2026-07-01,6.667
3,TAS,Hobart & Southeast Tasmania,83,Factory Process Workers,2026-07-01,8.667
3,TAS,Hobart & Southeast Tasmania,84,"Farm, Forestry and Garden Workers",2026-07-01,5.667
3,TAS,Hobart & Southeast Tasmania,85,Food Preparation Assistants,2026-07-01,9.333
3,TAS,Hobart & Southeast Tasmania,89,Other Labourers,2026-07-01,33
1,TAS,Launceston and Northeast Tasmania,0,Launceston and Northeast Tasmania TOTAL,2026-07-01,835
2,TAS,Launceston and Northeast Tasmania,1,MANAGERS,2026-07-01,79.333
3,TAS,Launceston and Northeast Tasmania,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,2.333
3,TAS,Launceston and Northeast Tasmania,12,Farmers and Farm Managers,2026-07-01,4
3,TAS,Launceston and Northeast Tasmania,14,"Hospitality, Retail and Service Managers",2026-07-01,22.333
3,TAS,Launceston and Northeast Tasmania,1A,Corporate Managers,2026-07-01,23.333
3,TAS,Launceston and Northeast Tasmania,1B,"Construction, Production and Distribution Managers",2026-07-01,19.333
3,TAS,Launceston and Northeast Tasmania,1C,"Health, Education, ICT and Other Managers",2026-07-01,8
2,TAS,Launceston and Northeast Tasmania,2,PROFESSIONALS,2026-07-01,242.667
3,TAS,Launceston and Northeast Tasmania,21,Arts and Media Professionals,2026-07-01,4
3,TAS,Launceston and Northeast Tasmania,24,Education Professionals,2026-07-01,7.333
3,TAS,Launceston and Northeast Tasmania,26,ICT Professionals,2026-07-01,2.667
3,TAS,Launceston and Northeast Tasmania,27,"Legal, Social and Welfare Professionals",2026-07-01,50.667
3,TAS,Launceston and Northeast Tasmania,2A,"Business, Finance and Human Resource Professionals",2026-07-01,17.667
3,TAS,Launceston and Northeast Tasmania,2B,Information Professionals,2026-07-01,5
3,TAS,Launceston and Northeast Tasmania,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,3
3,TAS,Launceston and Northeast Tasmania,2D,"Transport and Design Professionals, and Architects",2026-07-01,2.333
3,TAS,Launceston and Northeast Tasmania,2E,Engineers,2026-07-01,7.333
3,TAS,Launceston and Northeast Tasmania,2F,Science Professionals and Veterinarians,2026-07-01,9
3,TAS,Launceston and Northeast Tasmania,2G,Health Diagnostic and Therapy Professionals,2026-07-01,54.333
3,TAS,Launceston and Northeast Tasmania,2H,Medical Practitioners and Nurses,2026-07-01,79.333
2,TAS,Launceston and Northeast Tasmania,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,107.333
3,TAS,Launceston and Northeast Tasmania,31,"Engineering, ICT and Science Technicians",2026-07-01,13
3,TAS,Launceston and Northeast Tasmania,32,Automotive and Engineering Trades Workers,2026-07-01,32
3,TAS,Launceston and Northeast Tasmania,33,Construction Trades Workers,2026-07-01,15.667
3,TAS,Launceston and Northeast Tasmania,34,Electrotechnology and Telecommunications Trades Workers,2026-07-01,15.667
3,TAS,Launceston and Northeast Tasmania,35,Food Trades Workers,2026-07-01,16
3,TAS,Launceston and Northeast Tasmania,36,Skilled Animal and Horticultural Workers,2026-07-01,4.333
3,TAS,Launceston and Northeast Tasmania,3A,"Hairdressers, Printing, Clothing and Wood Trades Workers",2026-07-01,6
3,TAS,Launceston and Northeast Tasmania,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,4.667
2,TAS,Launceston and Northeast Tasmania,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,92
3,TAS,Launceston and Northeast Tasmania,41,Health and Welfare Support Workers,2026-07-01,12.333
3,TAS,Launceston and Northeast Tasmania,42,Carers and Aides,2026-07-01,56
3,TAS,Launceston and Northeast Tasmania,43,Hospitality Workers,2026-07-01,14.667
3,TAS,Launceston and Northeast Tasmania,44,Protective Service Workers,2026-07-01,3.333
3,TAS,Launceston and Northeast Tasmania,45,"Sports, Travel and Personal Service Workers",2026-07-01,5.667
2,TAS,Launceston and Northeast Tasmania,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,102
3,TAS,Launceston and Northeast Tasmania,55,Numerical Clerks,2026-07-01,8
3,TAS,Launceston and Northeast Tasmania,56,Clerical and Office Support Workers,2026-07-01,5.333
3,TAS,Launceston and Northeast Tasmania,59,Other Clerical and Administrative Workers,2026-07-01,16.333
3,TAS,Launceston and Northeast Tasmania,5A,"Office Managers, Administrators and Secretaries",2026-07-01,17.333
3,TAS,Launceston and Northeast Tasmania,5B,"General-Inquiry Clerks, Call Centre Workers, and Receptionists",2026-07-01,55
2,TAS,Launceston and Northeast Tasmania,6,SALES WORKERS,2026-07-01,73
3,TAS,Launceston and Northeast Tasmania,61,Sales Representatives and Agents,2026-07-01,12
3,TAS,Launceston and Northeast Tasmania,62,Sales Assistants and Salespersons,2026-07-01,57.667
3,TAS,Launceston and Northeast Tasmania,63,Sales Support Workers,2026-07-01,3.333
2,TAS,Launceston and Northeast Tasmania,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,55.667
3,TAS,Launceston and Northeast Tasmania,71,Machine and Stationary Plant Operators,2026-07-01,8.333
3,TAS,Launceston and Northeast Tasmania,72,Mobile Plant Operators,2026-07-01,8.667
3,TAS,Launceston and Northeast Tasmania,7A,Drivers and Storepersons,2026-07-01,38.667
2,TAS,Launceston and Northeast Tasmania,8,LABOURERS,2026-07-01,83
3,TAS,Launceston and Northeast Tasmania,81,Cleaners and Laundry Workers,2026-07-01,16.667
3,TAS,Launceston and Northeast Tasmania,82,Construction and Mining Labourers,2026-07-01,5.333
3,TAS,Launceston and Northeast Tasmania,83,Factory Process Workers,2026-07-01,9
3,TAS,Launceston and Northeast Tasmania,84,"Farm, Forestry and Garden Workers",2026-07-01,15
3,TAS,Launceston and Northeast Tasmania,85,Food Preparation Assistants,2026-07-01,7.667
3,TAS,Launceston and Northeast Tasmania,89,Other Labourers,2026-07-01,29.333
1,TAS,North West Tasmania,0,North West Tasmania TOTAL,2026-07-01,612.667
2,TAS,North West Tasmania,1,MANAGERS,2026-07-01,52.667
3,TAS,North West Tasmania,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,3
3,TAS,North West Tasmania,12,Farmers and Farm Managers,2026-07-01,2.667
3,TAS,North West Tasmania,14,"Hospitality, Retail and Service Managers",2026-07-01,14.333
3,TAS,North West Tasmania,1A,Corporate Managers,2026-07-01,10
3,TAS,North West Tasmania,1B,"Construction, Production and Distribution Managers",2026-07-01,14
3,TAS,North West Tasmania,1C,"Health, Education, ICT and Other Managers",2026-07-01,8.667
2,TAS,North West Tasmania,2,PROFESSIONALS,2026-07-01,192.667
3,TAS,North West Tasmania,21,Arts and Media Professionals,2026-07-01,3.667
3,TAS,North West Tasmania,24,Education Professionals,2026-07-01,5.667
3,TAS,North West Tasmania,26,ICT Professionals,2026-07-01,3.333
3,TAS,North West Tasmania,27,"Legal, Social and Welfare Professionals",2026-07-01,41.667
3,TAS,North West Tasmania,2A,"Business, Finance and Human Resource Professionals",2026-07-01,16
3,TAS,North West Tasmania,2B,Information Professionals,2026-07-01,2.333
3,TAS,North West Tasmania,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,2
3,TAS,North West Tasmania,2D,"Transport and Design Professionals, and Architects",2026-07-01,3
3,TAS,North West Tasmania,2E,Engineers,2026-07-01,10
3,TAS,North West Tasmania,2F,Science Professionals and Veterinarians,2026-07-01,5.333
3,TAS,North West Tasmania,2G,Health Diagnostic and Therapy Professionals,2026-07-01,19.333
3,TAS,North West Tasmania,2H,Medical Practitioners and Nurses,2026-07-01,80.333
2,TAS,North West Tasmania,3,TECHNICIANS AND TRADES WORKERS,2026-07-01,80.667
3,TAS,North West Tasmania,31,"Engineering, ICT and Science Technicians",2026-07-01,13
3,TAS,North West Tasmania,32,Automotive and Engineering Trades Workers,2026-07-01,27.667
3,TAS,North West Tasmania,33,Construction Trades Workers,2026-07-01,8.333
3,TAS,North West Tasmania,34,Electrotechnology and Telecommunications Trades Workers,2026-07-01,12
3,TAS,North West Tasmania,35,Food Trades Workers,2026-07-01,11.667
3,TAS,North West Tasmania,36,Skilled Animal and Horticultural Workers,2026-07-01,2.333
3,TAS,North West Tasmania,3A,"Hairdressers, Printing, Clothing and Wood Trades Workers",2026-07-01,1.667
3,TAS,North West Tasmania,3B,"Jewellers, Arts and Other Trades Workers",2026-07-01,4
2,TAS,North West Tasmania,4,COMMUNITY AND PERSONAL SERVICE WORKERS,2026-07-01,76
3,TAS,North West Tasmania,41,Health and Welfare Support Workers,2026-07-01,13.667
3,TAS,North West Tasmania,42,Carers and Aides,2026-07-01,49.667
3,TAS,North West Tasmania,43,Hospitality Workers,2026-07-01,7
3,TAS,North West Tasmania,44,Protective Service Workers,2026-07-01,3
3,TAS,North West Tasmania,45,"Sports, Travel and Personal Service Workers",2026-07-01,2.667
2,TAS,North West Tasmania,5,CLERICAL AND ADMINISTRATIVE WORKERS,2026-07-01,70.667
3,TAS,North West Tasmania,55,Numerical Clerks,2026-07-01,7.333
3,TAS,North West Tasmania,56,Clerical and Office Support Workers,2026-07-01,0.667
3,TAS,North West Tasmania,59,Other Clerical and Administrative Workers,2026-07-01,12
3,TAS,North West Tasmania,5A,"Office Managers, Administrators and Secretaries",2026-07-01,10.667
3,TAS,North West Tasmania,5B,"General-Inquiry Clerks, Call Centre Workers, and Receptionists",2026-07-01,40
2,TAS,North West Tasmania,6,SALES WORKERS,2026-07-01,45
3,TAS,North West Tasmania,61,Sales Representatives and Agents,2026-07-01,8
3,TAS,North West Tasmania,62,Sales Assistants and Salespersons,2026-07-01,35.333
3,TAS,North West Tasmania,63,Sales Support Workers,2026-07-01,1.667
2,TAS,North West Tasmania,7,MACHINERY OPERATORS AND DRIVERS,2026-07-01,49
3,TAS,North West Tasmania,71,Machine and Stationary Plant Operators,2026-07-01,17.667
3,TAS,North West Tasmania,72,Mobile Plant Operators,2026-07-01,4
3,TAS,North West Tasmania,7A,Drivers and Storepersons,2026-07-01,27.333
2,TAS,North West Tasmania,8,LABOURERS,2026-07-01,46
3,TAS,North West Tasmania,81,Cleaners and Laundry Workers,2026-07-01,7.333
3,TAS,North West Tasmania,82,Construction and Mining Labourers,2026-07-01,4.333
3,TAS,North West Tasmania,83,Factory Process Workers,2026-07-01,8.333
3,TAS,North West Tasmania,84,"Farm, Forestry and Garden Workers",2026-07-01,5.667
3,TAS,North West Tasmania,85,Food Preparation Assistants,2026-07-01,2.333
3,TAS,North West Tasmania,89,Other Labourers,2026-07-01,18
1,NT,Darwin,0,Darwin TOTAL,2026-07-01,1849
2,NT,Darwin,1,MANAGERS,2026-07-01,204.333
3,NT,Darwin,11,"Chief Executives, Managing Directors & Legislators",2026-07-01,16.333
3,NT,Darwin,12,Farmers and Farm Managers,2026-07-01,0.333
3,NT,Darwin,14,"Hospitality, Retail and Service Managers",2026-07-01,58.667
3,NT,Darwin,1A,Corporate Managers,2026-07-01,57
3,NT,Darwin,1B,"Construction, Production and Distribution Managers",2026-07-01,54.667
3,NT,Darwin,1C,"Health, Education, ICT and Other Managers",2026-07-01,17.333
2,NT,Darwin,2,PROFESSIONALS,2026-07-01,507.667
3,NT,Darwin,21,Arts and Media Professionals,2026-07-01,7.333
3,NT,Darwin,24,Education Professionals,2026-07-01,29.333
3,NT,Darwin,26,ICT Professionals,2026-07-01,32.667
3,NT,Darwin,27,"Legal, Social and Welfare Professionals",2026-07-01,101
3,NT,Darwin,2A,"Business, Finance and Human Resource Professionals",2026-07-01,55.667
3,NT,Darwin,2B,Information Professionals,2026-07-01,16
3,NT,Darwin,2C,"Sales, Marketing & Public Relations Professionals",2026-07-01,12.333
3,NT,Darwin,2D,"Transport and Design Professionals, and Architects",2026-07-01,12.667
3,NT,Darwin,2E,Engineers,2026-07-01,45
