anzsco4_code,occupation,description,employed,median_weekly_earnings_aud,median_age,annual_employment_growth,average_full_time_hours_worked_per_week,vacancies_aust_jul_2026,vacancies_nsw_jul_2026,vacancies_vic_jul_2026,vacancies_qld_jul_2026,vacancies_sa_jul_2026,vacancies_wa_jul_2026,vacancies_tas_jul_2026,vacancies_nt_jul_2026,vacancies_act_jul_2026,employment_may_2025_thousands,employment_may_2030_thousands,employment_may_2035_thousands,change_5y_thousands,change_5y_pct,change_10y_thousands,change_10y_pct
7112,Industrial Spraypainters,Industrial Spraypainters operate spray painting equipment to paint and apply other industrial coatings to manufactured items (Vehicle Painters are shown separately).,5900,,40,-100,44,209.66667,46.0,48.33333,64.0,15.66667,33.33333,1.0,0.33333,1.0,6.28310051790221,6.38298943703821,6.645384049584189,0.09988891913600018,1.5898029778672218,0.362283531681979,5.765999296839796
7113,Paper and Wood Processing Machine Operators,"Paper and Wood Processing Machine Operators operate machines to manufacture paper packaging and other paper products, fibreboard stock, logs, plywood, particle board, solid laminate and similar timber products.",5100,1451,45,-600,43,16.66667,4.0,5.66667,2.66667,0.66667,3.33333,0.33333,0.0,0.0,6.15375125259841,6.052713671307081,6.201653708880349,-0.10103758129132956,-1.6418860162517395,0.04790245628193901,0.7784269190554669
7114,Photographic Developers and Printers,"Photographic Developers and Printers edit and adjust digital images, develop photographic film, and print photographic images from digital media, negatives and positives using computer software, fully automatic equipment and by separate processes.",1300,1406,43,0,39,2.66667,0.66667,1.33333,0.66667,0.0,0.0,0.0,0.0,0.0,0.9329178329503439,0.935159305108294,0.979009748750191,0.0022414721579501196,0.24026469199988224,0.04609191579984706,4.940619009723698
7115,Plastics and Rubber Production Machine Operators,Plastics and Rubber Production Machine Operators operate machines to manufacture and finish plastic and rubber products.,8100,1708,44,300,45,48.0,7.33333,6.0,10.66667,4.0,19.33333,0.33333,0.33333,0.0,7.30407503964044,7.3785019789947,7.67737690328395,0.07442693935426004,1.018978295681966,0.37330186364350926,5.110871145456987
7116,Sewing Machinists,Sewing Machinists operate industrial sewing machines to sew and finish garments and soft furnishings such as curtains.,6500,1067,53,-200,40,98.0,31.0,22.33333,21.0,10.0,7.33333,4.66667,1.33333,0.33333,6.04788916346742,6.173808175229611,6.50373535590522,0.1259190117621909,2.082032397729956,0.4558461924378001,7.537277554479043
7117,Textile and Footwear Production Machine Operators,"Textile and Footwear Production Machine Operators operate machines to process raw hides and skins, raw textile fibres, and dye, weave and knit fibres for use in textile and footwear production.",1600,1225,46,-100,43,15.33333,3.0,6.0,4.66667,0.33333,1.0,0.33333,0.0,0.0,1.6825059848182,1.6699558538984098,1.7414281589643001,-0.012550130919790181,-0.7459189466803746,0.058922174146100126,3.5020484133651895
7119,Other Machine Operators,"Other Machine Operators includes a range of occupations such as Chemical Production Machine Operators, Motion Picture Projectionists, Sand Blasters and Sterilisation Technicians.",11800,1554,44,-100,43,824.66667,225.66667,185.33333,242.66667,77.33333,77.66667,3.66667,8.33333,4.0,13.6472250551511,14.149244721340699,14.877069986396,0.5020196661895984,3.678547574036765,1.2298449312448998,9.011684985591256
7121,"Crane, Hoist and Lift Operators","Crane, Hoist and Lift Operators operate stationary and mobile cranes, hoists, lifts and winches to lift, move and place materials, equipment and people in areas such as building sites, factories, mines, sawmills, wharves and shipyards.",20200,3411,46,2400,50,386.33333,86.33333,51.0,95.66667,27.33333,116.0,4.0,5.33333,0.66667,15.2405457197944,15.789906499492899,16.4354170089771,0.5493607796984996,3.6046004506583422,1.1948712891827018,7.84008204923269
7122,"Drillers, Miners and Shot Firers","Drillers, Miners and Shot Firers assemble, position and operate drilling rigs and mining plant, and detonate explosives to extract materials from the earth and demolish structures.",72000,2908,40,3000,64,988.33333,131.66667,34.0,254.66667,48.33333,486.66667,14.66667,16.33333,2.0,64.1267538230051,66.5331220953732,67.86006916108839,2.4063682723680984,3.752518455884832,3.733315338083287,5.821775024489048
7123,Engineering Production Workers,"Engineering Production Workers perform a range of production process tasks to refine and treat metals and mineral ore, fire ceramics, and operate plant to produce and finish metal products such as rods, tubing and structural shapes, and moulds for casting.",20100,1656,41,-400,44,184.0,48.0,48.33333,45.66667,14.0,23.33333,2.33333,0.66667,1.66667,23.0271175504189,24.4868971718921,25.7057300788484,1.4597796214731993,6.339393622657924,2.6786125284295004,11.632426518710206
7129,Other Stationary Plant Operators,"Other Stationary Plant Operators includes a range of occupations such as Boiler or Engine Operators, Bulk Materials Handling Plant Operators, Cement Production Plant Operators, Concrete Batching Plant Operators, Concrete Pump Operators, Paper and Pulp Mill Operators, Railway Signal Operators, Train Controllers, Waste Water or Water Plant Operators and Weighbridge Operators.",24100,2019,40,-300,49,416.33333,75.33333,56.33333,130.0,36.0,102.0,7.0,7.33333,2.33333,25.454566406368098,26.223868369063702,27.201728938771698,0.7693019626956037,3.0222552229494806,1.7471625324035998,6.86384715618846
7211,"Agricultural, Forestry and Horticultural Plant Operators","Agricultural, Forestry and Horticultural Plant Operators operate agricultural, forestry and horticultural plant to clear and cultivate land, sow and harvest crops, and fell trees and move logs.",15700,1403,37,-100,49,83.33333,14.66667,13.33333,21.33333,6.0,24.33333,1.33333,1.33333,1.0,16.1220716834281,16.0495479992991,16.760523135504698,-0.07252368412899912,-0.4498409730031552,0.6384514520765983,3.960108009771867
7212,Earthmoving Plant Operators,"Earthmoving Plant Operators operate plant to excavate earth, ore and rock, break up pavement, road, rock and obstructions, move and load earth, rock and debris, and level, smooth and compact surfaces in construction and other projects.",51400,1900,44,300,50,1342.33333,247.33333,143.0,461.66667,110.0,335.0,7.33333,27.33333,10.66667,48.6442720473878,49.2314458223243,50.734370799653696,0.5871737749364954,1.2070769079748755,2.090098752265895,4.296700647981294
7213,Forklift Drivers,"Forklift Drivers operate forklifts to move bulk materials, containers, crates, palletised goods, cartons and bales.",71300,1340,41,1200,42,1878.33333,573.0,362.0,593.66667,124.66667,195.33333,12.66667,9.66667,7.33333,69.0850718975789,68.985658234081,71.47226837280469,-0.0994136634978986,-0.14390035468919093,2.3871964752257924,3.455444728732275
7219,Other Mobile Plant Operators,"Other Mobile Plant Operators includes a number of occupation such as Aircraft Baggage Handlers and Airline Ground Crew, Linemarkers, Paving Plant Operators, Railway Track Plant Operators, Road Roller Operators and Streetsweeper Operators.",13100,1696,37,100,46,347.0,73.33333,39.0,97.33333,22.66667,102.33333,3.66667,7.66667,1.0,13.7615232051622,13.6820374504295,14.2743499940042,-0.07948575473270125,-0.5775941627078366,0.5128267888420002,3.7265263531992545
7311,Automobile Drivers,Automobile Drivers drive motor cars to transport passengers to destinations.,50800,,45,-1400,46,49.0,14.66667,5.66667,10.66667,12.33333,4.0,0.33333,0.66667,0.66667,55.040482827532806,57.2126657883737,60.162563075136,2.1721829608408925,3.9465187244947373,5.1220802476031935,9.306023465769789
7312,Bus and Coach Drivers,Bus and Coach Drivers drive buses and coaches to transport passengers over established and special routes.,40800,1795,54,-200,42,373.0,110.66667,59.66667,91.0,27.33333,57.33333,14.66667,8.66667,3.66667,40.249094066861396,41.8549586992933,43.9676353160941,1.6058646324319028,3.989815596257288,3.7185412492327075,9.238819743509017
7313,Train and Tram Drivers,Train and Tram Drivers drive trains and trams to transport passengers and freight on rail networks.,18700,3001,47,1500,44,92.33333,31.33333,7.0,34.33333,4.0,13.0,0.0,2.66667,0.0,17.539124558561603,18.0919779068279,18.638984781259797,0.5528533482662965,3.152114841424197,1.0998602226981937,6.2708957851679346
7321,Delivery Drivers,Delivery Drivers drive vans and cars to deliver goods.,85500,1308,38,600,43,959.33333,262.0,155.33333,294.66667,79.0,111.0,22.66667,13.33333,21.33333,91.5958057396724,103.55266550647,111.106903358239,11.956859766797606,13.053938081816332,19.511097618566595,21.301300273529726
7331,Truck Drivers,"Truck Drivers drive heavy trucks, removal vans, tankers and tow trucks to transport bulky goods and liquids.",195800,1960,45,200,49,2795.0,676.33333,373.33333,880.33333,212.66667,525.33333,42.33333,46.66667,38.0,189.199802352218,190.349915338305,196.851535960306,1.1501129860870094,0.6078827629776995,7.651733608087994,4.044260888731469
7411,Storepersons,"Storepersons receive, handle and despatch goods in stores and warehouses.",166600,1328,35,2400,41,2248.33333,554.66667,399.0,656.33333,174.66667,368.33333,26.66667,40.66667,28.0,175.683264210483,188.365596926457,199.001355750987,12.682332715973985,7.218862179598112,23.318091540503985,13.272801848995128
8111,Car Detailers,"Car Detailers wash and clean exteriors and interiors of motor vehicles, and touch up paint work, glass and upholstery to prepare them for sale or rent.",17200,1240,33,-500,41,150.33333,37.33333,22.0,58.66667,13.66667,12.66667,3.0,1.66667,1.33333,17.3699780357491,17.1172445541823,17.6856253680233,-0.25273348156679987,-1.455001733719236,0.3156473322741995,1.8172005262445736
8112,Commercial Cleaners,"Commercial Cleaners clean offices, residential complexes, hospitals, schools, industrial work areas, industrial machines, construction sites and other commercial premises using heavy duty cleaning equipment.",150100,1254,42,-1200,42,1858.0,515.33333,399.66667,485.0,166.33333,213.33333,26.33333,30.0,22.0,153.027959409055,153.587501939836,159.875206660774,0.5595425307809876,0.3656472535749426,6.847247251719011,4.474507324126185
8113,Domestic Cleaners,"Domestic Cleaners clean and tidy private dwellings such as houses, units, flats, apartments and townhouses.",36000,1302,42,200,42,36.66667,7.66667,9.33333,9.66667,6.66667,3.0,0.0,0.0,0.33333,32.4935649477784,32.827824241722304,34.165148235789296,0.3342592939439015,1.0286938182409406,1.6715832880108934,5.1443517837989035
8114,Housekeepers,"Housekeepers perform cleaning and housekeeping duties in hotels, motels and other commercial premises, and in private residences.",36300,1230,40,2200,45,688.33333,214.33333,138.33333,183.0,55.33333,64.0,11.0,11.66667,10.66667,32.931633763246204,32.4924041168888,34.3227881781932,-0.43922964635740414,-1.3337620888023247,1.391154414946996,4.224371086318872
8115,Laundry Workers,"Laundry Workers sort, clean, fold, iron and package linen, clothing and other items in laundries and drycleaning establishments, and private residences.",16700,1154,45,1700,41,92.33333,27.33333,28.66667,18.66667,5.0,9.0,1.0,1.66667,1.0,14.182851003689601,14.1264837581347,14.7695233712395,-0.05636724555490069,-0.39743240297904153,0.5866723675498999,4.136491086293439
8116,Other Cleaners,"Other Cleaners clean surfaces, materials and objects, such as carpets, windows, walls, swimming pools and cooling towers, using specialised cleaning equipment and chemicals. Carpet Cleaners and Window Cleaners are included here.",14300,1342,42,300,42,74.33333,17.0,16.33333,20.66667,5.66667,10.33333,2.0,0.0,2.33333,13.3951282743445,13.4114503575992,13.9085947975757,0.01632208325469975,0.12185089176011255,0.5134665232311999,3.833233342114648
8211,Building and Plumbing Labourers,"Building and Plumbing Labourers perform a variety of routine tasks associated with erecting and repairing structures and facilities, maintaining stormwater, drainage and sewerage systems, excavating earth and clearing and levelling sites, and installing and maintaining piping systems, fixtures and water regulators.",70000,1827,32,-100,44,928.33333,207.66667,107.33333,301.0,88.0,178.66667,12.0,20.0,13.66667,73.04346404459979,75.2256633649747,77.69469964826159,2.182199320374906,2.9875353653031453,4.651235603661803,6.367764268164764
8212,Concreters,"Concreters pour, spread, smooth and finish concrete for structures such as floors, stairs, ramps, footpaths and bridges.",44600,2209,35,3200,45,162.66667,31.0,20.33333,56.0,12.33333,37.66667,0.66667,0.66667,4.0,36.4445576339498,37.2956055602272,38.517085962047595,0.8510479262774027,2.33518522799852,2.072528328097796,5.68679787230327
8213,Fencers,Fencers erect and repair fences and gates.,13200,1249,46,100,45,42.0,5.0,11.33333,9.0,4.33333,9.33333,1.33333,0.66667,1.0,13.8538127221184,14.1095349224018,14.5884198745564,0.2557222002833992,1.8458615358292245,0.7346071524380005,5.30256303569889
8214,Insulation and Home Improvement Installers,"Insulation and Home Improvement Installers install a variety of insulation materials to improve resistance to heat, cold, air, sound and moisture, and install functional and decorative home improvements.",25900,1606,38,-400,43,76.0,13.33333,11.66667,18.0,10.66667,19.66667,1.0,1.33333,0.33333,27.3488858869323,28.1749721048472,29.1224458217901,0.8260862179148987,3.02054797160719,1.7735599348578006,6.484944001705142
8215,Paving and Surfacing Labourers,"Paving and Surfacing Labourers perform routine tasks associated in laying bituminous and other paving materials on roads, runways, parking areas and other surfaces to be paved.",7000,1383,44,0,44,15.66667,4.66667,4.33333,3.66667,1.0,1.66667,0.33333,0.0,0.0,6.90754443495563,6.751129335639,6.943983060309289,-0.15641509931663045,-2.2644096001046594,0.03643862535365905,0.5275192320046669
8216,Railway Track Workers,"Railway Track Workers lay and repair tracks for railways, tramways, quarries and mines, and install and repair signals and other equipment.",5600,,38,-100,48,26.33333,5.33333,1.0,5.66667,1.33333,12.33333,0.0,0.33333,0.33333,5.7644205211378905,5.67971230828051,5.83558002126234,-0.08470821285738062,-1.4695009246247583,0.07115950012444916,1.2344605995261837
8217,Structural Steel Construction Workers,"Structural Steel Construction Workers assemble rigging gear to move and position equipment and structural components, erect scaffolding, position and secure steel reinforcing in concrete forms, and erect and dismantle structural steel frames.",26100,2910,34,1000,49,360.66667,56.66667,23.66667,93.0,23.33333,155.0,0.66667,7.33333,1.0,26.3765177281972,26.711106517782902,27.5861118379681,0.3345887895857018,1.268510093081838,1.2095941097709009,4.585874914328864
8219,Other Construction and Mining Labourers,"Other Construction and Mining Labourers includes occupations such as Crane Chasers, Driller's Assistants, Laggers, Mining Support Workers and Surveyor's Assistants.",8900,,35,500,59,118.33333,21.33333,3.66667,24.0,5.0,62.33333,0.33333,1.0,0.66667,7.89583182527222,7.86394045819795,7.972897806146969,-0.03189136707426954,-0.4039012960255146,0.07706598087474958,0.976033717284659
8311,Food and Drink Factory Workers,Food and Drink Factory Workers perform routine tasks in manufacturing food and beverages.,27900,1647,44,-600,42,115.0,32.0,23.66667,21.33333,22.0,10.33333,5.33333,0.33333,0.0,28.1354185056183,27.9054795585168,28.9098512186562,-0.22993894710150187,-0.8172579592359213,0.7744327130378998,2.7525189038267017
8312,"Meat Boners and Slicers, and Slaughterers","Meat Boners and Slicers, and Slaughterers trim and cut meat from bones, sides and carcasses, and slaughter livestock in abattoirs.",7500,1627,38,200,40,41.33333,7.66667,8.0,15.33333,3.0,5.66667,1.33333,0.33333,0.0,5.6022420766516,5.29129328210795,5.41397781161352,-0.3109487945436502,-5.550434813225725,-0.1882642650380797,-3.3605164229283577
8313,"Meat, Poultry and Seafood Process Workers","Meat, Poultry and Seafood Process Workers slaughter and eviscerate poultry, and process, grade and package meat, poultry, fish and shellfish.",14600,1244,39,0,41,63.0,15.33333,20.0,16.66667,2.0,6.0,1.66667,1.33333,0.0,13.5745192652263,12.9613960683715,13.3037677089059,-0.6131231968548008,-4.516721254545137,-0.27075155632040016,-1.9945572364686353
8321,Packers,"Packers weigh, wrap, seal and label chocolate, fruit, vegetables, meat, seafood and other products.",54400,1366,36,-3300,40,541.66667,161.66667,133.66667,152.0,43.33333,41.66667,4.33333,3.0,2.0,59.6328520047444,59.048711389910906,61.207565545261296,-0.584140614833494,-0.979561760331402,1.5747135405168962,2.640681247966493
8322,Product Assemblers,"Product Assemblers put together components and subassemblies that go into the production of metal products, electrical and electronic equipment, jewellery and precious metal articles, and joinery products.",24500,1196,42,-100,40,207.33333,55.33333,65.33333,47.0,18.0,18.0,2.0,0.0,1.66667,27.427151758289803,28.0314141163893,29.456894747406,0.604262358099497,2.2031538798659978,2.0297429891161975,7.400487688273033
8391,Metal Engineering Process Workers,Metal Engineering Process Workers perform routine tasks in manufacturing metal products.,7500,1212,46,-900,42,15.0,1.66667,1.0,7.66667,2.0,2.33333,0.0,0.33333,0.0,7.9876581469831,8.0953446844757,8.40040650514786,0.10768653749259993,1.3481615701502276,0.41274835816475974,5.167326274731134
8392,Plastics and Rubber Factory Workers,Plastics and Rubber Factory Workers perform routine tasks in manufacturing plastic and rubber products.,2000,1609,44,100,40,0.33333,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,1.4888229285889398,1.47370861896712,1.53657772162309,-0.01511430962181981,-1.015185172903314,0.0477547930341502,3.2075535724997675
8393,Product Quality Controllers,Product Quality Controllers examine manufactured products and primary produce to ensure conformity to specifications and standards of presentation and quality.,12400,1404,46,-100,42,520.0,147.33333,126.66667,118.0,31.0,54.66667,6.0,4.33333,32.0,11.5269156013335,11.330635224084201,11.758806886689799,-0.19628037724929825,-1.7028005065517389,0.23189128535629955,2.0117375139753175
8394,Timber and Wood Process Workers,"Timber and Wood Process Workers perform routine tasks in paper and pulp mills, sawmills, timber yards, and wood processing and timber products factories.",4100,,31,-300,41,16.0,4.0,3.0,2.66667,4.0,2.0,0.33333,0.0,0.0,4.17172578290641,3.9824827453918803,4.02652403876649,-0.18924303751452998,-4.536324949495739,-0.14520174413992049,-3.4806157378532085
8399,Other Factory Process Workers,"Other Factory Process Workers includes a number of occupations such as Cement and Concrete Plant Workers, Chemical Plant Workers, Clay Processing Factory Workers, Fabric and Textile Factory Workers, Footwear Factory Workers, Glass Processing Workers, Hide and Skin Processing Workers and Recycling Workers.",11300,1519,37,-400,41,331.33333,96.33333,70.33333,93.66667,33.33333,28.66667,6.33333,1.66667,1.0,12.3948170479626,12.358455681997501,12.852203790495299,-0.036361365965099424,-0.29335944067908876,0.45738674253269807,3.690145169249441
8411,Aquaculture Workers,Aquaculture Workers perform routine tasks in breeding and raising fish and other aquatic stock.,1000,,45,100,46,1.33333,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.33333,0.0,0.745719369369206,0.813712301858164,0.8801083174394619,0.06799293248895799,9.117764038564841,0.13438894807025592,18.02138359151563
8412,Crop Farm Workers,"Crop Farm Workers perform routine tasks in producing crops such as fruit, nuts, grains, vegetables and mushrooms.",18400,,33,-1600,42,85.0,16.33333,17.33333,23.0,6.0,12.33333,8.33333,1.66667,0.0,24.0002556979324,24.0295210270435,25.3316753071237,0.02926532911110158,0.12193757216354476,1.3314196091913004,5.54752260121129
8413,Forestry and Logging Workers,"Forestry and Logging Workers perform routine tasks associated in cultivating and maintaining natural and plantation forests, and logging, felling and sawing trees. Tree Surgeons not included here, they are included under Gardeners.",2200,,51,0,45,26.0,3.66667,6.33333,5.33333,2.33333,8.0,0.0,0.0,0.33333,2.14429191831199,2.1587653305589303,2.27903331048672,0.01447341224694032,0.6749739680189603,0.13474139217473002,6.283724292576727
8414,Garden and Nursery Labourers,"Garden and Nursery Labourers perform a variety of routine tasks in propagating, cultivating and maintaining plants in gardens and horticultural nurseries.",35200,,42,800,41,259.66667,59.0,54.66667,69.0,23.66667,42.66667,2.0,3.0,5.66667,32.4256469428983,32.850009662805,34.149877213620606,0.4243627199067035,1.3087255303001604,1.724230270722309,5.31748918921706
8415,Livestock Farm Workers,"Livestock Farm Workers perform routine tasks in livestock, egg and wool production.",29600,,37,0,47,151.0,30.33333,67.66667,23.33333,11.33333,11.0,5.33333,1.33333,0.66667,28.3461534712295,27.6989771313213,28.8700460014767,-0.6471763399081993,-2.283118732723521,0.5238925302472026,1.8481961962808744
8416,Mixed Crop and Livestock Farm Workers,Mixed Crop and Livestock Farm Workers perform routine tasks in crop cultivation and animal production.,3200,,33,-300,46,170.66667,52.0,27.0,42.33333,14.0,20.66667,8.33333,6.33333,0.0,3.9853773071515803,3.91216901909293,4.08876081349451,-0.07320828805865043,-1.8369223894380453,0.10338350634292937,2.5940707334638633
8419,"Other Farm, Forestry and Garden Workers","Other Farm, Forestry and Garden Workers includes a range of occupations such as Hunter-Trappers and Pest Controllers.",16500,,42,700,43,115.0,31.66667,17.66667,38.33333,8.66667,11.66667,2.33333,2.66667,2.0,17.0993431054035,17.1961867308223,17.813071416526302,0.09684362541880276,0.5663587473614679,0.7137283111228037,4.174010116781978
8511,Fast Food Cooks,Fast Food Cooks prepare a restricted range of foods in fast food establishments.,48800,977,18,-200,44,28.33333,6.0,8.33333,7.33333,3.66667,3.0,0.0,0.0,0.0,50.159240548347,51.275167683183795,53.7437989981845,1.1159271348367952,2.2247688015953635,3.584558449837502,7.146357103199065
8512,Food Trades Assistants,"Food Trades Assistants assist Food Trades Workers by performing routine food preparation, cleaning and storage tasks.",4400,1380,30,-300,40,24.0,3.0,3.33333,6.66667,7.66667,2.66667,0.66667,0.0,0.0,4.54992785091373,4.57969134989607,4.74723178469502,0.029763498982339875,0.6541532076461978,0.1973039337812903,4.336418955339416
8513,Kitchenhands,"Kitchenhands assist kitchen and service staff in preparing and serving food, and clean food preparation and service areas.",149500,1292,22,100,42,785.33333,207.0,198.33333,197.0,68.0,73.0,19.0,12.0,11.0,151.62699209886998,156.63460085556198,164.967004952952,5.007608756692008,3.302583984140992,13.340012854082033,8.797914322130413
8911,Freight and Furniture Handlers,"Freight and Furniture Handlers load and unload trucks, containers and rail cars, and transfer cargo between ships and other forms of transport and storage facilities.",16100,1652,29,500,43,186.0,44.0,24.33333,63.66667,12.0,29.66667,4.0,6.66667,1.66667,14.7319944427054,14.490259474644,14.953536702912201,-0.24173496806139916,-1.6408841925751274,0.22154226020680134,1.5038171584194344
8912,Shelf Fillers,Shelf Fillers fill up shelves and display areas in stores and supermarkets.,71800,1022,23,300,39,56.0,11.0,4.0,14.66667,6.66667,14.33333,3.66667,0.33333,1.33333,72.0204127935346,70.2469013344693,72.08001424977411,-1.773511459065304,-2.4625122104611363,0.059601456239505524,0.08275633799874033
8991,Caretakers,"Caretakers maintain and clean residential buildings, schools, offices, holiday camps, caravan parks and associated grounds.",6100,1383,51,-400,41,121.33333,35.33333,24.66667,24.66667,8.0,13.66667,6.0,6.33333,2.66667,7.05343211213442,7.08127913529296,7.32738109026601,0.027847023158540374,0.3948010375067417,0.2739489781315898,3.8839103258724195
8992,Deck and Fishing Hands,"Deck and Fishing Hands maintain ships' equipment and structures, and catch fish, crustacea and molluscs.",7100,1720,31,100,56,26.0,2.0,3.33333,10.0,2.0,6.66667,0.0,1.66667,0.33333,6.29888078169052,6.22097002207944,6.48622892354444,-0.07791075961107996,-1.2368984635738722,0.1873481418539198,2.9743084263239306
8993,Handypersons,"Handypersons clean, paint, repair and maintain buildings, grounds and facilities.",43400,1538,53,0,42,727.0,190.33333,138.66667,190.66667,65.33333,99.0,11.33333,18.33333,13.33333,43.8254458491823,45.4047818443102,47.244491926116304,1.5793359951278987,3.603696356137278,3.419046076934002,7.80150894231643
8994,Motor Vehicle Parts and Accessories Fitters,Motor Vehicle Parts and Accessories Fitters fit and replace parts and accessories on motor vehicles.,15400,,38,600,44,218.66667,47.0,28.33333,75.66667,14.0,47.33333,2.66667,2.0,1.66667,14.2585875417107,14.366340441845999,14.9164723071517,0.10775290013529926,0.7557052886205544,0.6578847654410005,4.613954667785205
8995,Printing Assistants and Table Workers,"Printing Assistants and Table Workers perform routine printing tasks, operate bindery machines and perform manual binding and finishing of books and printed products.",2400,1253,39,-100,41,77.0,23.0,24.33333,12.0,7.33333,9.33333,0.33333,0.33333,0.33333,2.52191708657186,2.41113000806055,2.51989044455353,-0.11078707851131009,-4.392970692859188,-0.002026642018329916,-0.08036116766569869
8996,Recycling and Rubbish Collectors,"Recycling and Rubbish Collectors collect household, commercial and industrial waste for recycling and disposal.",3400,1462,39,-200,43,22.66667,5.33333,5.33333,7.33333,0.66667,3.66667,0.0,0.33333,0.0,3.6225589789068797,3.68389113936359,3.7992431747913202,0.061332160456710305,1.6930617503767325,0.1766841958844405,4.8773311052552035
8997,Vending Machine Attendants,Vending Machine Attendants stock and maintain vending and amusement machines and collect money from coin boxes.,4500,1150,32,0,40,6.0,1.0,1.33333,2.33333,0.33333,1.0,0.0,0.0,0.0,3.73274213753319,3.72719835134958,3.89598086312192,-0.005543786183610067,-0.14851779146131208,0.16323872558872976,4.373158379930505
8999,Other Miscellaneous Labourers,"Other Labourers includes a wide variety of occupations such as Bicycle Mechanics, Car Park Attendants, Crossing Supervisors, Electrical or Telecommunications Trades Assistants, Leaflet or Newspaper Deliverers, Mechanic's Assistants, Railways Assistants, Sign Erectors, Ticket Collectors or Ushers, Trolley Collectors and Road Traffic Controllers.",73300,1543,35,2500,45,3821.66667,1052.0,606.33333,1219.0,294.66667,503.66667,53.66667,45.33333,47.0,68.5910301566426,69.1554869235965,71.4984654792397,0.5644567669538958,0.8229308783740898,2.9074353225970953,4.238798157656083
