anzsco_level,nfd_indicator,anzsco_code,anzsco_title,skill_level,date,employment_thousands
4,N,3223,Structural Steel and Welding Trades Workers,3,2001-11-01,62.5304020622186
4,N,3223,Structural Steel and Welding Trades Workers,3,2002-02-01,62.8087937532884
4,N,3223,Structural Steel and Welding Trades Workers,3,2002-05-01,63.1450059386413
4,N,3223,Structural Steel and Welding Trades Workers,3,2002-08-01,63.5396960526676
4,N,3223,Structural Steel and Welding Trades Workers,3,2002-11-01,63.9944610524058
4,N,3223,Structural Steel and Welding Trades Workers,3,2003-02-01,64.5065247596381
4,N,3223,Structural Steel and Welding Trades Workers,3,2003-05-01,65.0714214317141
4,N,3223,Structural Steel and Welding Trades Workers,3,2003-08-01,65.6805032366379
4,N,3223,Structural Steel and Welding Trades Workers,3,2003-11-01,66.3247326997062
4,N,3223,Structural Steel and Welding Trades Workers,3,2004-02-01,66.9929599431071
4,N,3223,Structural Steel and Welding Trades Workers,3,2004-05-01,67.6751644427121
4,N,3223,Structural Steel and Welding Trades Workers,3,2004-08-01,68.3652153231649
4,N,3223,Structural Steel and Welding Trades Workers,3,2004-11-01,69.0549832415728
4,N,3223,Structural Steel and Welding Trades Workers,3,2005-02-01,69.7361927022173
4,N,3223,Structural Steel and Welding Trades Workers,3,2005-05-01,70.4014358563284
4,N,3223,Structural Steel and Welding Trades Workers,3,2005-08-01,71.0464937801128
4,N,3223,Structural Steel and Welding Trades Workers,3,2005-11-01,71.669913801087
4,N,3223,Structural Steel and Welding Trades Workers,3,2006-02-01,72.2685823711665
4,N,3223,Structural Steel and Welding Trades Workers,3,2006-05-01,72.8366319779569
4,N,3223,Structural Steel and Welding Trades Workers,3,2006-08-01,73.3662647593914
4,N,3223,Structural Steel and Welding Trades Workers,3,2006-11-01,73.8520103422582
4,N,3223,Structural Steel and Welding Trades Workers,3,2007-02-01,74.2919736507179
4,N,3223,Structural Steel and Welding Trades Workers,3,2007-05-01,74.686599412423
4,N,3223,Structural Steel and Welding Trades Workers,3,2007-08-01,75.0355754386219
4,N,3223,Structural Steel and Welding Trades Workers,3,2007-11-01,75.3398901585544
4,N,3223,Structural Steel and Welding Trades Workers,3,2008-02-01,75.598415334677
4,N,3223,Structural Steel and Welding Trades Workers,3,2008-05-01,75.8102569516229
4,N,3223,Structural Steel and Welding Trades Workers,3,2008-08-01,75.9745903350297
4,N,3223,Structural Steel and Welding Trades Workers,3,2008-11-01,76.0964679313694
4,N,3223,Structural Steel and Welding Trades Workers,3,2009-02-01,76.1851801181805
4,N,3223,Structural Steel and Welding Trades Workers,3,2009-05-01,76.2519567317643
4,N,3223,Structural Steel and Welding Trades Workers,3,2009-08-01,76.3085564473052
4,N,3223,Structural Steel and Welding Trades Workers,3,2009-11-01,76.3661381580042
4,N,3223,Structural Steel and Welding Trades Workers,3,2010-02-01,76.4300899569792
4,N,3223,Structural Steel and Welding Trades Workers,3,2010-05-01,76.4996902136754
4,N,3223,Structural Steel and Welding Trades Workers,3,2010-08-01,76.5704337331061
4,N,3223,Structural Steel and Welding Trades Workers,3,2010-11-01,76.6401005376237
4,N,3223,Structural Steel and Welding Trades Workers,3,2011-02-01,76.7064901963168
4,N,3223,Structural Steel and Welding Trades Workers,3,2011-05-01,76.7675603241554
4,N,3223,Structural Steel and Welding Trades Workers,3,2011-08-01,76.8204926015355
4,N,3223,Structural Steel and Welding Trades Workers,3,2011-11-01,76.8616269923025
4,N,3223,Structural Steel and Welding Trades Workers,3,2012-02-01,76.8826991533606
4,N,3223,Structural Steel and Welding Trades Workers,3,2012-05-01,76.8749932194543
4,N,3223,Structural Steel and Welding Trades Workers,3,2012-08-01,76.8309919301942
4,N,3223,Structural Steel and Welding Trades Workers,3,2012-11-01,76.748755061157
4,N,3223,Structural Steel and Welding Trades Workers,3,2013-02-01,76.6331331361395
4,N,3223,Structural Steel and Welding Trades Workers,3,2013-05-01,76.4912658635752
4,N,3223,Structural Steel and Welding Trades Workers,3,2013-08-01,76.3292213234539
4,N,3223,Structural Steel and Welding Trades Workers,3,2013-11-01,76.152491855148
4,N,3223,Structural Steel and Welding Trades Workers,3,2014-02-01,75.9665219659964
4,N,3223,Structural Steel and Welding Trades Workers,3,2014-05-01,75.77944940369
4,N,3223,Structural Steel and Welding Trades Workers,3,2014-08-01,75.6000131896785
4,N,3223,Structural Steel and Welding Trades Workers,3,2014-11-01,75.4366647622018
4,N,3223,Structural Steel and Welding Trades Workers,3,2015-02-01,75.2957846901862
4,N,3223,Structural Steel and Welding Trades Workers,3,2015-05-01,75.1817343516751
4,N,3223,Structural Steel and Welding Trades Workers,3,2015-08-01,75.0978089496933
4,N,3223,Structural Steel and Welding Trades Workers,3,2015-11-01,75.0463269132259
4,N,3223,Structural Steel and Welding Trades Workers,3,2016-02-01,75.0290434384625
4,N,3223,Structural Steel and Welding Trades Workers,3,2016-05-01,75.043989299226
4,N,3223,Structural Steel and Welding Trades Workers,3,2016-08-01,75.0890700055804
4,N,3223,Structural Steel and Welding Trades Workers,3,2016-11-01,75.1575772989835
4,N,3223,Structural Steel and Welding Trades Workers,3,2017-02-01,75.2402299805945
4,N,3223,Structural Steel and Welding Trades Workers,3,2017-05-01,75.3296502719335
4,N,3223,Structural Steel and Welding Trades Workers,3,2017-08-01,75.4181737462653
4,N,3223,Structural Steel and Welding Trades Workers,3,2017-11-01,75.5002147440373
4,N,3223,Structural Steel and Welding Trades Workers,3,2018-02-01,75.5706655838438
4,N,3223,Structural Steel and Welding Trades Workers,3,2018-05-01,75.631058091604
4,N,3223,Structural Steel and Welding Trades Workers,3,2018-08-01,75.6843084089174
4,N,3223,Structural Steel and Welding Trades Workers,3,2018-11-01,75.7340344353245
4,N,3223,Structural Steel and Welding Trades Workers,3,2019-02-01,75.7822564933844
4,N,3223,Structural Steel and Welding Trades Workers,3,2019-05-01,75.8302406055022
4,N,3223,Structural Steel and Welding Trades Workers,3,2019-08-01,75.875142053301
4,N,3223,Structural Steel and Welding Trades Workers,3,2019-11-01,75.9113122019644
4,N,3223,Structural Steel and Welding Trades Workers,3,2020-02-01,75.9307117340013
4,N,3223,Structural Steel and Welding Trades Workers,3,2020-05-01,75.9318321661906
4,N,3223,Structural Steel and Welding Trades Workers,3,2020-08-01,75.9144976027481
4,N,3223,Structural Steel and Welding Trades Workers,3,2020-11-01,75.8828886150034
4,N,3223,Structural Steel and Welding Trades Workers,3,2021-02-01,75.8449978570861
4,N,3223,Structural Steel and Welding Trades Workers,3,2021-05-01,75.8087891034731
4,N,3223,Structural Steel and Welding Trades Workers,3,2021-08-01,75.7839702019588
4,N,3223,Structural Steel and Welding Trades Workers,3,2021-11-01,75.7801979447876
4,N,3223,Structural Steel and Welding Trades Workers,3,2022-02-01,75.8009769929452
4,N,3223,Structural Steel and Welding Trades Workers,3,2022-05-01,75.8485488050527
4,N,3223,Structural Steel and Welding Trades Workers,3,2022-08-01,75.9225759028173
4,N,3223,Structural Steel and Welding Trades Workers,3,2022-11-01,76.0247578531042
4,N,3223,Structural Steel and Welding Trades Workers,3,2023-02-01,76.1568982633738
4,N,3223,Structural Steel and Welding Trades Workers,3,2023-05-01,76.3146523642363
4,N,3223,Structural Steel and Welding Trades Workers,3,2023-08-01,76.4959102626682
4,N,3223,Structural Steel and Welding Trades Workers,3,2023-11-01,76.7013007426857
4,N,3223,Structural Steel and Welding Trades Workers,3,2024-02-01,76.9301377735344
4,N,3223,Structural Steel and Welding Trades Workers,3,2024-05-01,77.1779427996849
4,N,3223,Structural Steel and Welding Trades Workers,3,2024-08-01,77.4380689619207
4,N,3223,Structural Steel and Welding Trades Workers,3,2024-11-01,77.7055032989712
4,N,3223,Structural Steel and Welding Trades Workers,3,2025-02-01,77.9782592444343
4,N,3223,Structural Steel and Welding Trades Workers,3,2025-05-01,78.2564452341474
4,N,3223,Structural Steel and Welding Trades Workers,3,2025-08-01,78.5412296371798
4,N,3223,Structural Steel and Welding Trades Workers,3,2025-11-01,78.8283723836637
4,N,3223,Structural Steel and Welding Trades Workers,3,2026-02-01,79.1124516876445
4,N,3231,Aircraft Maintenance Engineers,3,1986-08-01,7.19683980133708
4,N,3231,Aircraft Maintenance Engineers,3,1986-11-01,7.24986046702774
4,N,3231,Aircraft Maintenance Engineers,3,1987-02-01,7.30239379365258
4,N,3231,Aircraft Maintenance Engineers,3,1987-05-01,7.35350485966341
4,N,3231,Aircraft Maintenance Engineers,3,1987-08-01,7.40312904031838
4,N,3231,Aircraft Maintenance Engineers,3,1987-11-01,7.45203855838818
4,N,3231,Aircraft Maintenance Engineers,3,1988-02-01,7.50100078072115
4,N,3231,Aircraft Maintenance Engineers,3,1988-05-01,7.54985223265509
4,N,3231,Aircraft Maintenance Engineers,3,1988-08-01,7.59916134006468
4,N,3231,Aircraft Maintenance Engineers,3,1988-11-01,7.64839795052982
4,N,3231,Aircraft Maintenance Engineers,3,1989-02-01,7.69710495215079
4,N,3231,Aircraft Maintenance Engineers,3,1989-05-01,7.7440134657256
4,N,3231,Aircraft Maintenance Engineers,3,1989-08-01,7.78764256872008
4,N,3231,Aircraft Maintenance Engineers,3,1989-11-01,7.82675463270417
4,N,3231,Aircraft Maintenance Engineers,3,1990-02-01,7.86041738226333
4,N,3231,Aircraft Maintenance Engineers,3,1990-05-01,7.88780720389344
4,N,3231,Aircraft Maintenance Engineers,3,1990-08-01,7.90741181991213
4,N,3231,Aircraft Maintenance Engineers,3,1990-11-01,7.91828087917047
4,N,3231,Aircraft Maintenance Engineers,3,1991-02-01,7.92038782910136
4,N,3231,Aircraft Maintenance Engineers,3,1991-05-01,7.91591785416388
4,N,3231,Aircraft Maintenance Engineers,3,1991-08-01,7.90889462060978
4,N,3231,Aircraft Maintenance Engineers,3,1991-11-01,7.90288248242779
4,N,3231,Aircraft Maintenance Engineers,3,1992-02-01,7.90183423258314
4,N,3231,Aircraft Maintenance Engineers,3,1992-05-01,7.90887439279624
4,N,3231,Aircraft Maintenance Engineers,3,1992-08-01,7.92623042279164
4,N,3231,Aircraft Maintenance Engineers,3,1992-11-01,7.95527301895035
4,N,3231,Aircraft Maintenance Engineers,3,1993-02-01,7.99595825308016
4,N,3231,Aircraft Maintenance Engineers,3,1993-05-01,8.04858532748875
4,N,3231,Aircraft Maintenance Engineers,3,1993-08-01,8.11366143452896
4,N,3231,Aircraft Maintenance Engineers,3,1993-11-01,8.19034392898658
4,N,3231,Aircraft Maintenance Engineers,3,1994-02-01,8.27735121053638
4,N,3231,Aircraft Maintenance Engineers,3,1994-05-01,8.37390699488853
4,N,3231,Aircraft Maintenance Engineers,3,1994-08-01,8.48100023544439
4,N,3231,Aircraft Maintenance Engineers,3,1994-11-01,8.59854498112094
4,N,3231,Aircraft Maintenance Engineers,3,1995-02-01,8.72588194056722
4,N,3231,Aircraft Maintenance Engineers,3,1995-05-01,8.86177278671489
4,N,3231,Aircraft Maintenance Engineers,3,1995-08-01,9.00380932818444
4,N,3231,Aircraft Maintenance Engineers,3,1995-11-01,9.15022785512544
4,N,3231,Aircraft Maintenance Engineers,3,1996-02-01,9.30013651619815
4,N,3231,Aircraft Maintenance Engineers,3,1996-05-01,9.45131930405045
4,N,3231,Aircraft Maintenance Engineers,3,1996-08-01,9.60084579153738
4,N,3231,Aircraft Maintenance Engineers,3,1996-11-01,9.74504073815653
4,N,3231,Aircraft Maintenance Engineers,3,1997-02-01,9.88058436316442
4,N,3231,Aircraft Maintenance Engineers,3,1997-05-01,10.005121086728
4,N,3231,Aircraft Maintenance Engineers,3,1997-08-01,10.1184923737504
4,N,3231,Aircraft Maintenance Engineers,3,1997-11-01,10.2227310512099
4,N,3231,Aircraft Maintenance Engineers,3,1998-02-01,10.3203290352835
4,N,3231,Aircraft Maintenance Engineers,3,1998-05-01,10.4137068954411
4,N,3231,Aircraft Maintenance Engineers,3,1998-08-01,10.5056668413703
4,N,3231,Aircraft Maintenance Engineers,3,1998-11-01,10.5987477109299
4,N,3231,Aircraft Maintenance Engineers,3,1999-02-01,10.6942424787358
4,N,3231,Aircraft Maintenance Engineers,3,1999-05-01,10.7922278459335
4,N,3231,Aircraft Maintenance Engineers,3,1999-08-01,10.8922368175415
4,N,3231,Aircraft Maintenance Engineers,3,1999-11-01,10.9937534981571
4,N,3231,Aircraft Maintenance Engineers,3,2000-02-01,11.0949560372355
4,N,3231,Aircraft Maintenance Engineers,3,2000-05-01,11.1912163631634
4,N,3231,Aircraft Maintenance Engineers,3,2000-08-01,11.2777061939807
4,N,3231,Aircraft Maintenance Engineers,3,2000-11-01,11.352495090264
4,N,3231,Aircraft Maintenance Engineers,3,2001-02-01,11.4152340295313
4,N,3231,Aircraft Maintenance Engineers,3,2001-05-01,11.4666437186698
4,N,3231,Aircraft Maintenance Engineers,3,2001-08-01,11.5060331767231
4,N,3231,Aircraft Maintenance Engineers,3,2001-11-01,11.5338788020514
4,N,3231,Aircraft Maintenance Engineers,3,2002-02-01,11.5530632146252
4,N,3231,Aircraft Maintenance Engineers,3,2002-05-01,11.5687098012385
4,N,3231,Aircraft Maintenance Engineers,3,2002-08-01,11.5858432640495
4,N,3231,Aircraft Maintenance Engineers,3,2002-11-01,11.6083371219251
4,N,3231,Aircraft Maintenance Engineers,3,2003-02-01,11.6381055459513
4,N,3231,Aircraft Maintenance Engineers,3,2003-05-01,11.6767559727786
4,N,3231,Aircraft Maintenance Engineers,3,2003-08-01,11.7251423777788
4,N,3231,Aircraft Maintenance Engineers,3,2003-11-01,11.7817038769576
4,N,3231,Aircraft Maintenance Engineers,3,2004-02-01,11.8449593307179
4,N,3231,Aircraft Maintenance Engineers,3,2004-05-01,11.9135010872291
4,N,3231,Aircraft Maintenance Engineers,3,2004-08-01,11.9870104275034
4,N,3231,Aircraft Maintenance Engineers,3,2004-11-01,12.0658179913861
4,N,3231,Aircraft Maintenance Engineers,3,2005-02-01,12.150205614158
4,N,3231,Aircraft Maintenance Engineers,3,2005-05-01,12.2400342054708
4,N,3231,Aircraft Maintenance Engineers,3,2005-08-01,12.3354492874703
4,N,3231,Aircraft Maintenance Engineers,3,2005-11-01,12.4368392972432
4,N,3231,Aircraft Maintenance Engineers,3,2006-02-01,12.5441113476816
4,N,3231,Aircraft Maintenance Engineers,3,2006-05-01,12.6578824259356
4,N,3231,Aircraft Maintenance Engineers,3,2006-08-01,12.779238022234
4,N,3231,Aircraft Maintenance Engineers,3,2006-11-01,12.9086304785272
